8901331365,旧歌重听 旧事重提 那旧人也要重爱嘛,爱过一次的人还会再爱第二次嘛,"['00后', '90后', '90后']","[2071935674, 2075919867, 2058598792, 436346833, 2103022928, 1429392677, 2085647962, 2078383612, 2020912651, 2080861627, 1486763122, 2066713227, 2045946501, 2025984099, 2103368322, 2097850669, 2093980140, 2092600180, 1805620091, 2060731920, 2085709355, 1999891217, 2042256453, 421423808]"
3024021982,童年国产动画片主题曲大全,"童年那些美好 让我们用网易云音乐来记录 我们曾经记忆中的童年.
个人意见；听歌之前 记得收藏，不然下次就找不到了","['华语', '怀旧', '90后', '90后']","[34280143, 29822085, 28267530, 30830982, 27901832, 31835410, 368720, 5263407, 28267531, 214389, 473403207, 29544002, 28409805, 27896941, 33252244, 297791, 27937879, 27907778, 108428, 186269, 27901231, 27901962, 35448126, 394990, 321891, 33737425, 27904321, 29844877, 255184, 419485686, 34899703, 28959135, 33187450, 27928321, 254322, 33872921, 4877778, 27946215, 27896028, 27896321, 31645206, 27907768, 27901803, 27901740, 33414660, 29562241, 4873065, 34999295, 144187, 35726206, 31838335, 27896711, 432511763, 27890956, 1334112562, 35726221, 33887429, 27907904, 28267552, 543798542, 33937312, 27927750, 34766643, 27896658, 480768731, 29593117, 27908022, 27907902, 394992, 27927843, 27907340, 28695638, 33705392, 33894404, 28768484, 27896701, 33705391, 27896702, 27907298, 407459316, 34999296, 32019269, 391613, 29822127, 32737993, 27901933, 31273716, 34324641, 5242612, 28732340, 5263408, 29418974, 29822059, 29023521, 28152182, 28953457, 27906147, 27901967, 30953301, 33187451, 29593103, 32639017, 27896751, 31209075, 27901808, 27906420, 27904124, 29850050, 106370, 28188452, 27901951, 29498099, 31365604, 27907840, 27927944, 27896347, 29023594, 30870988, 28629038, 27946216, 28378263, 29819850, 27908110, 29722587, 27896229, 27896699, 27908107, 5278076, 27901669, 199766, 5263409, 394987, 394637, 394634, 125857, 27927965, 27571930, 29848687, 28029828, 28953442, 27890969, 27901099]"
78179734,气势磅礴的背景乐,歌单为背景音乐，属轻音乐，音乐类型是由各大军事战争，游戏背景，网络电视电影中的插曲，宣传片为主的背景音乐，节奏震撼，气势磅礴，热血澎湃。给我们来一次真正的听觉盛宴吧！,"['世界音乐', '兴奋', '90后', '90后']","[2024606496, 1393205387, 20752441, 1833701378, 1817575841, 466343211, 1855703741, 534625392, 27575590, 37095739, 573583288, 29103341, 1445687304, 26484066, 33682163, 29751206, 409931420, 32102855, 536098061, 472167986, 27639209, 4351614, 412911959, 406072455, 20744782, 586299, 34723406, 34690640, 402073046, 31010029, 448143219, 33682157, 29045499, 29844298, 32897201, 32922225, 34749355, 4435834, 29823209, 19067286, 28592196, 36783050, 36783051, 17681149, 27893176, 17681147, 28721302, 27406245, 27756683, 33471594, 1461836, 1427087, 27129154, 18861490, 20467195, 34916751, 34916750, 34916748, 36089361, 32192191, 31654453, 28562376, 32341324, 1429338, 32977500, 32977499, 29045546, 27406244, 29045492, 28949431, 20744788, 5208522, 28283167, 29809089, 3935236, 3935225, 28493678, 28283137, 4435703, 4437246, 4441164, 4436059, 3935295, 26902560, 28285759, 5088728, 30064958, 26902590, 4054225, 3935183, 26902555, 28285773, 28285770, 3935248, 26902557, 3934578, 27969824, 27552544, 26664325, 4017240, 1062559, 4437849, 29460377, 3935176, 1303708, 75388, 857896, 1428295, 26082104, 29460778, 28949242, 21312101, 4441159, 17539358, 29444302, 1049277, 5051245, 5053919, 2061724, 3935139, 5137277, 26423116, 17538867, 1620506, 19554998, 17625646, 26625301, 2061739, 31654455, 393705, 3935239, 25129386, 20546148, 2103920, 20744777, 1427620, 4377991, 4054121, 1224671, 441722, 1796048, 27570917, 2070502, 393698, 4379238, 1461587, 1430197, 25993333, 28465302, 29717271, 1783906, 1795996, 1984625, 4377220]"
8748495873,8090经典｜青春的羽翼，划破伤痛的记忆,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8749204426,国语怀旧：8090愿你珍惜这一分一秒的青春,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8749160175,8090经典｜好想和你在一起，只要你永远幸福,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8749162112,8090经典｜聚聚散散没有是与非,"
你还年轻，你可以成为任何你想成为的人！","['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8466211850,【精选】华语乐坛百首经典,愿我惦念之人岁岁平安，即使生生不见,"['华语', '流行', '90后', '90后']","[5261901, 421563784, 277759, 108408, 385787, 205342, 421423806, 210287, 66842, 150667, 108263, 440208470, 239188, 1379662223, 208891, 422104138, 112908, 346075, 188432, 156284, 65642, 158168, 555984413, 108740, 210866, 115502, 66476, 255677, 95393, 346576, 188989, 153784, 168091, 94961, 228755, 176999, 229285, 26584453, 188204, 188674, 189315, 346073, 394670, 89805, 347274, 346069, 347597, 188555, 176496, 298880, 190328, 280761, 190495, 26090160, 212233, 27867372, 5264842, 103892, 189396, 156374, 188175, 152268, 152392, 104957, 299445, 156763, 320950, 347705, 190270, 363488, 172386, 190670, 156736, 26608741, 190449, 82932, 190241, 318317, 90318, 191789, 195373, 152426, 29728397, 229779, 400162138, 256468, 110146, 89770, 276269, 259164, 190532, 190352, 110377, 190381, 394485, 28186082, 349079, 188057, 307525]"
8748439961,8090经典｜宁静的夜晚，美丽的星空,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8748443997,8090经典｜回到那天真浪漫，无忧无虑的童年,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
69881555,丨Fall Out Boy丨爆破听觉堡垒！,你是来听歌的小盆友么~,"['朋克', '世界音乐', '90后', '90后']","[29535483, 29307038, 26199445, 26468286, 26199447, 30039652, 26199455, 26199449, 29932100, 26199452, 26199448, 26199450, 17804260, 29796797, 29796798, 26199453, 17804227, 30070915, 26199451, 30070914, 30070919, 26199454, 26244129, 30070916, 30070917, 17803884, 17804041, 17803965, 17804047, 17804053, 17804051, 17803911, 17804035, 28387646, 17803874, 28137552, 26154677, 17803906, 28242646, 17804029, 2588355, 26491099, 2588479, 1225067, 17804027]"
5260535564,冬天快乐｜我哼着歌，你自然地就接下一段。,"两个人相处，最舒服的状态：我哼着歌，而你自然地就接了下一段。这是我们多年在一起后，养成的默契，也是一种再普通不过的生活状态。冬天到了，愿我们一直幸福下去。

封面：《后来的我们》","['华语', '流行', '90后', '90后']","[382379, 4877408, 327157, 383288, 32450639, 34852348, 400075195, 1892315594, 1840459406, 1475737616, 1497588709, 1887917182, 59966, 307087, 1868203467, 233864, 223760, 254144, 1887279084, 551704982, 1420621179, 1491150784, 1493073534, 1492319432, 27599258, 383262, 1492319398, 1474414193, 28798772, 287251, 443292542, 1428520173, 327732, 1380262830, 1875268931, 1459232593, 1486513704, 165339, 254045, 108573, 327141, 255526, 5254811, 28306520, 1310023029, 1485874403, 35403523, 327686, 29600412, 403710393, 190993, 28613322, 1412013401, 1447966613, 247577, 108576, 209643]"
391174685,林俊杰，周杰伦，王力宏，陶喆,,"['华语', '流行', '90后', '90后']","[150528, 26145664, 26425119, 150524, 150526, 150422, 150623, 26425118, 5267256, 150430, 150520, 5268423, 150432, 25642117, 400579044, 5257435, 29850094, 25642119, 30260022, 25642139, 25986095, 25643327, 440411424, 25641873, 25642946, 25642939, 25986103, 25643275, 25986093, 25641840, 25986099, 29932099, 30070681, 5233037, 5239564, 25642136, 25642941, 27698606, 27483167, 25643258, 25643291, 25642129, 25642125, 25642952, 27713963, 531051217, 415792916, 29822018, 29818120, 185884, 185672, 26619269, 25641368, 25641369, 185615, 186137, 186014, 186010, 186005, 185930, 185914, 185878, 185879, 185880, 185892, 185894, 185701, 185616, 25653004, 25641373, 29822015, 417250561, 418603077, 418602087, 298317, 210049, 185613, 185667, 185668, 185699, 185697, 185694, 185809, 185815, 185821, 185820, 185811, 185882, 185920, 185912, 185908, 185906, 185904, 186001, 186011, 186016, 186018, 186046, 186047, 186103, 186114, 186119, 186125, 186139, 186160, 186149, 186145, 415792918, 108914, 108418, 40147554, 40147559, 40147568, 108795, 29814898, 554242032, 40147556, 108242, 108792, 108576, 108550, 35448149, 40147552, 29848657, 108269, 108251, 108931, 108245, 108886, 108254, 108463, 25794008, 25727803, 108950, 108468, 108965, 108910, 108868, 29774171, 108827, 28971244, 108503, 108854, 108138, 25729074, 108858, 108864, 108810, 5252713, 29850685, 108265, 29850681, 29850682, 108473, 25794010, 26305536, 108958, 108485, 108263, 25794009, 34040698, 108806, 108397, 108798, 108401, 108136, 25794012, 108248, 108134, 29850683, 25794013, 108478, 108260, 108543, 34040694, 108428, 108493, 108142, 29850679, 108918, 37196629]"
8749189527,8090经典｜人生路漫漫，万事需靠自己,"
你还年轻，你可以成为任何你想成为的人！","['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8749163068,8090经典｜我们终于成为不负众望的人,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8748501833,8090：那些年、我们一起小打小闹的场景,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8748573719,8090经典｜我乘风而来，只为博你眉梢一动,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8748446002,8090经典｜记忆里搁浅一辈子,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8748417044,8090经典｜我想成为那个为你撑伞的人,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8749165095,8090经典｜无须缅怀昨天，不必奢望明天,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8748382025,8090经典｜如若相爱，便携手到老,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8748456024,8090经典｜野花间戏蜂蝶的快乐岁月,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
8749202297,8090经典｜风停在窗边嘱咐你要热爱这个世界,你还年轻，你可以成为任何你想成为的人！,"['华语', '流行', '90后', '90后']","[77437, 69840, 34167328, 239682, 308208, 94646, 354500, 301464, 1472877668, 343054, 1968781675, 86369, 1997046151, 361493, 169464, 1997805795, 96100, 376312, 233882, 95438, 307780, 212555, 163125, 191668, 198376, 344940, 1975783950, 5239202, 390962, 2065714039, 2003637078, 179765, 180050, 69611, 1826774560, 865907208, 178142, 1924575250, 297587, 1959248037, 140189, 92732, 299449, 369392, 1976842098, 2019941780, 2058621399, 2028386571, 178139, 1364902158, 104241, 1383381667, 369173, 169517, 189688, 1867691350, 240515, 95475, 66525, 236333, 5257437, 138793, 1809365815, 135362, 276220, 4876565, 1849792466, 60394, 151818, 1975754560, 1881350804, 178734, 1969013819, 26600299, 5238772, 60102, 1971834076, 1298442781, 2007861901, 1825293713, 1985534512, 1493994302, 1837238931, 163123, 151931, 109528]"
