8730582151,0.8x冬天到来的时候你还会在吗,你还在吗 我好想你,"['流行', '伤感', '思念', '思念']","[1964744491, 1959548380, 1941362417, 1958856851, 1957560926, 2008316314, 1918013068, 1948191368, 1958405383, 2013793954, 2011353535, 2060943886, 2058318474, 2044685016, 2066334209, 2061256566, 2057360342, 2059758051, 2063517932, 2059627909, 2066979476, 2059758006, 2061025265, 2060338444, 2056299807, 1959329222, 2062342112, 2062225493, 2049638631, 2050942771, 2042397881, 2039157448, 2033944867, 1973873166, 2007644398, 2014679308, 2039153338, 2030922711, 1971784753, 1960404594, 1956838188, 2003941165, 1966196983, 1938304218, 2002001921, 2002993828, 2003413749, 2013159316, 2029751319, 2003719922, 2039157171, 2033406545, 2023702903, 2033957082, 1949283516, 2031431141, 2012264256, 2008789204, 2017958997, 1939859775, 2000774523, 2004007990, 1940891618, 1956574553, 1945240969, 1978309694, 1937146046, 1973360513, 2006451778, 1975746563, 1948727698, 1930512206, 2011364250, 1938167451, 2001687595, 1940376172, 2011936090, 1994776969, 1938178116, 2003918508, 1969022727, 1959152227, 2016245945, 1945242146, 1993100543, 1916944532, 1956302065, 2019269797, 2006352556, 2014108927, 1956097207, 2005190306, 2012160407, 1939876036, 2013101472, 1971974955, 1945206951, 1831796094, 2015047009, 1970358292, 1957433536, 2001370793, 2000179232, 1957256470, 1943383854, 2008559324, 1945038004, 1945046972, 2009540577, 2010750089, 1955232875, 1999584982, 1974248009, 2000820134, 1955376499, 1975203713, 1930271634, 1944911429, 1945805660, 1986030108, 1970120096, 2012328830, 1943907994, 1989628971, 1950623508, 2012137045, 1968270354, 1969787759, 1941348337]"
627077891,中文与古风于你,平生至此，不过思微,"['古风', '放松', '思念', '思念']",[]
8761976746,外语｜想念某一个人,你还在想念我吗？？ 其实我一直想念你、忘不掉你！！！,"['另类/独立', '思念', '怀旧', '思念']","[1473653786, 16944997, 16944995, 28053679, 16944996, 460298370, 2040306893, 451981619, 432698799, 400348392, 1417107549, 1383265, 3053558, 454231966, 29814409, 1354967015, 36199625, 1837176612, 2037982009, 1397701458, 1888265005, 1835635176, 427614792, 1310934178, 1869352755, 451703615, 1410833098, 444572750, 490173481, 1334296208, 1928456972, 2716690, 30352979, 2051751004, 2035212204, 559787346, 1925413632, 2069797157, 17263308, 1814378900, 2085396119, 561967039, 1403232878, 1928305385, 37095834, 432509271, 1997061415, 1368037795, 539114775]"
8856499414,破碎的世界里你是我的全世界.,忍住了不联系却没忍住不想你.,"['伤感', '思念', '00后', '思念']","[566436427, 247936, 553755659, 1895330088, 436346833, 2029895485, 1991554546, 2095862824, 2097818637, 2005078579, 2006635953, 2096797853, 1925262041, 1986771025, 2019628591, 2071832557, 2074949970, 2016323659, 1947640422, 1970973216, 1986484147, 1993517689, 2019351846, 1960170435, 2014562020, 1990086349, 1979321380]"
8786405665,华语 | 有人释怀，有人在风里爱了又爱,所有的热情都会在失望和等待中消失 ，无一例外；既然你已经不期待了，那我翻山越岭就没有意义。,"['华语', '流行', '思念', '思念']","[2049512697, 65533, 25906124, 1974443814, 30612793, 35403523, 31654343, 28219176, 34923114, 1922623139, 449818741, 25639007, 1920941709, 28892408, 1842025914, 411214279, 1954420092, 1907766514, 1965890511, 30431367, 483671599, 1842784921, 27646205, 1465313631, 480580003, 28285910, 465920905, 405597568, 526464293, 486218073, 461083054, 488249475, 1861640530, 1449678888, 85571, 1840192925, 207497, 1905157827, 1481164987, 1807537867, 1457728547, 1906097379, 28403111, 1368371706, 27955658, 1447785219, 41648129, 1438029363, 1808492017, 1395252835, 1441758494]"
2785266672,2024全网最火的歌曲 （持续更新）,穆明江阿布力克木，1978年出生于新疆巴楚县图木舒克市，曾经赴中亚多个国家举行个人演唱会，有200多首作品，新疆最有实力的偶像派歌手之一。此外穆明江阿布力克木还经常做一些善事，为新疆部分地区建造出幼儿园，为教育事业付出自己的贡献！,"['华语', '流行', '思念', '思念']","[2106481673, 2104658445, 2104683024, 2101517522, 2099293809, 2101566680, 2097821356, 2096551491, 2097101790, 2097155812, 2094625221, 2094389428, 2090974658, 1962317672, 2085245785, 2084053068, 2067231437, 2080625350, 2078669525, 2073039541, 2057837331, 2073773504, 2070423325, 2067483064, 2057272160, 2040008221, 2030296585, 2028500065, 1959166451, 2008746306, 1986538904, 1996740889, 2016444919, 1902523224, 2017028625, 2045846669, 2035560073, 2037336912, 1471150328, 1455143160, 1472968085, 1472652459, 1472847872, 1472654621, 1474070647, 1474070669, 1472708243, 1472679360, 1475423409, 1477956050, 1472847541, 1475092083, 1305408842, 1383396787, 532493484, 1387991512, 533954739, 864554033, 1315956971, 531479092, 518893020, 533089993, 1313698088, 1353488194, 518891144, 1334332941, 1384777561, 1316698420, 533294268, 518892296, 518892358, 533270315, 1448434859, 518892190, 518892024, 533303365, 518890990, 1335695536, 518893105, 533275645, 1406673718, 533960141, 533303211, 532602850, 1391060223, 532498497, 518892267, 1378780797, 1322559566, 1308862101, 518893314, 1317772298, 533973570, 530649382, 1448944329, 1355770745, 1316694451, 1315195770, 1419848110, 1367810299, 533286868, 518897549, 518892253, 1396613846, 1313697623, 532502829, 573954014, 1313696183, 533300245, 504680317, 531520778, 1391216438, 533972113, 1336643479, 1322559301, 527183550, 1387329342, 1427384435, 862908275, 530748366, 533200019, 1320214883, 1315959899, 862501000, 1305406003, 1301887965, 1334346328, 533744725, 1324259630, 533755131, 1305408097, 566013429, 1313697402, 1322550961, 1419790291, 533750192, 533288156, 1315959559, 542448277, 1305409891, 533749671, 1336811867, 1305408273, 1390029026, 1305407002, 533969547, 530656729, 1316693970, 1399910358, 518893145, 533976175, 1305413589, 1333276212, 1333365061, 1316694126, 533979401, 542440916, 531798001, 1305412697, 542472613, 1434704412]"
8828329012,还想和你谈论宇宙和天空,"斯2023/10/31：你会不会还是坦率笑着，我的荒唐。

斯2023/11/12：你冬夜的手 像滚烫的誓言","['思念', '思念']","[209722, 26082345, 294529, 209314, 205421, 2071935674, 1903991886, 2041026502, 29850681, 479979440, 26207292, 299601, 299650, 29713754, 1950272623, 1315718569, 316108, 287083, 421423806, 1905004937, 1430304352, 240147, 63574, 2013881759, 2092227301, 306665, 254132, 4876355, 1942734484, 1822663223, 1897927044, 2044458035, 41656275, 82190, 344418, 27483203, 1368327462, 566506089, 4874397, 507364094, 239364, 421423808, 436346833, 85571, 209400, 1871868391, 1857026754, 1961282159, 1478130362, 28406199, 28403111, 26428032, 298676, 209496, 209397, 2019573476, 108134, 287063, 421486605, 28188426, 25648006]"
601854269,2024全网最火的歌曲推送中(持续更新),"全网都在听的好听歌曲推荐！
百听不厌的最火精选热歌推荐，
值得百听，持续更新。
喜欢一首歌，常常是因为某句歌词，
但真正动人的不是那句歌词，
而是在你生命中那些关于这首歌的故事。","['华语', '流行', '思念', '思念']","[2101517522, 2099293809, 2097101790, 2097923397, 2040008221, 2072648006, 2080995093, 2067231437, 2078669525, 2073773504, 1839035984, 2094625221, 2045846669, 425137084, 2090974658, 2030296585, 1996740889, 1962317672, 2085245785, 425136109, 2084053068, 2080625350, 1833624876, 2070423325, 466332567, 2067483064, 2028500065, 2061952638, 2022920019, 2008746306, 1986538904, 1902523224, 2077305406, 447076485, 2031330068, 2035560073, 1987834515, 2016444919, 2023976838, 1425319724, 1956919232, 1953334681, 2022014572, 2084376714, 1959166451, 2012502561, 1993858398, 1982685014, 1837093994, 1939699085, 1867428768, 1497607775, 1928174922, 562476021, 1893097135, 1495896649, 2077782656, 1410192318, 1825035505, 1313672973, 1909954648, 1859147416, 1411848138, 2019383101, 1410018953, 1411842430, 2073039541, 1362214740, 1425322219, 2060224285, 1443309396, 562457947, 558229954, 562463668, 1871232343, 1459534643, 1811679056, 1423974259, 1423316655, 2045830618, 1406277357, 2042848649, 2034472731, 1452798124, 1975972025, 1459317799, 1995468876, 2028119699, 2024008258, 2013058347, 1994919294, 1410021481, 1433228164, 1928305385, 2079689338, 1472794688, 1922661400, 1886192269, 1928456972, 1965537576, 1878597955, 1856326960, 1891469546, 1901371647, 539114775, 1996312116, 1814378900, 1852305198, 1841583084, 1450464206, 1996136299, 2096688263, 2081548785, 2062199340, 2060848343, 2032769826, 2003645183, 2093395981, 1985946582, 2094829884, 2056780007, 2070119148, 1998168054, 2018682099, 1939534695, 2003669384, 1983403892, 2050209202, 1955606404, 2029188482, 2093115650, 2034657715, 1984807296, 2039629482, 2034572070, 2057837331, 1998451292, 2068572455, 2050887787, 2054518208, 1447340454, 1854210921, 2037336912, 2081038807, 1872965936, 1305408842, 1922075025, 1316695167, 1302696908, 1894302327, 1372105737, 1463584855, 2052911213, 2047454135, 2065681651, 1939787443, 1953116075, 1884020859, 1410833098, 1973380654, 1880909462, 1895243053, 2003461208, 1996686226, 2046159923, 1864638464, 1893138818, 2017028625, 2051751004, 1398084972, 1841884017, 2048584480, 2031835136, 446875114, 2026224214, 1891311376, 1965718855, 1436099140, 1925413632, 1423232357, 1922657249, 1903206657, 2042630564, 1392161228, 1310967270, 1863485214, 1903546795, 1852326001, 1370047789, 2035374710, 17263308, 1917328742, 1942011218, 1907241392, 1468259237, 1497908942, 1944307179, 1388820885, 1998339144, 1497616202, 1812799386, 1446520313, 1812267589, 1470175556, 1986354026, 1411774791, 1497607774, 1944487856, 1902198994, 2035212204, 1851949560, 454435058, 1297104610, 1403318151, 2054294510, 2008586924, 1891085840, 28727136, 1806341232, 2023797552, 1985950816, 1444466779, 2050733897, 2049512697, 362996, 475479888, 1448554643, 1430693066, 1303167781]"
8741224202,EMO贩卖处 | 迟来的深情比草都轻贱,你在刷视频的时候，会不会在偶然中猛地听到一首歌，突然就感觉自己瞬间被带回到了初中高中时代，其实每个人都有那么几首深入人心的歌曲，那么我来给你们分享几首，前奏一响就会emo的歌吧！！！,"['华语', '伤感', '思念', '思念']","[436346833, 2018432856, 2039295463, 2073180552, 2081196527, 1456890009, 1294951288, 1463102760, 1965671755, 1468270651, 1424220262, 1978784706, 1477342781, 1331479338, 1493816591, 1402818475, 1370047789, 1294156428, 1477144603, 1382794139, 1830743933, 1807381939, 1853853727, 1803475393, 1978778369, 1902809514, 1963213974, 1954223039, 1842728629, 1852243395, 1869966471, 1392600538, 465921195, 1827600686, 504264247, 1491221473, 1481164987, 574921549, 548885986, 28059417, 1383691441, 518686034, 1811408619]"
4914676564,“或许时间会说出再见”,"“我依然会想你，尽管这一切毫无意义...”
或许几年前那个夏天的我，已经悄然在你心中里过去了吧","['伤感', '思念', '治愈', '思念']","[436346833, 1367609755, 85571, 1911963166, 1949949331, 862462498, 139774, 1974646854, 1867964889, 1424220262, 1882041535, 1870868676, 1831494935, 1855716158, 1462944484, 1864429429, 1431145062, 1943207660, 1441758494, 1806953690, 1932924829, 1830754188, 441491828, 28285910, 1413142894, 1380646702, 1845676697, 518682659, 1838602709, 1496049781, 1829057624, 1821105656, 1353785994, 1879417748, 1820188024, 1803629076, 1487946556, 1433584979, 1476879471, 1813394348, 1492584510, 1485517839, 1813864802, 1450005024, 1434937093, 1451396871, 1399696982, 1811653675, 1414051856, 1808207173, 1445733547, 1808465727, 1403783133, 1426715109, 1406119516, 1431246062, 1389663359, 1477609668, 1497799734, 1806067778, 1817919431, 1441309076, 1808207721, 1441897090, 1399996150, 1429026435, 1429023798, 1431636755, 1444648851, 1363592853, 1468234117, 1466385831, 1468908179, 1447099228, 1452418823, 1337134224, 1451518058, 1444647610, 1457801270, 1455485876, 1451778249, 1449772332, 1464796118, 1461339711, 1439363483, 1458931009, 1459651561, 1459190789, 1413814443, 1439197100, 1449601413, 1444672240, 1446278292, 1437360152, 1445906388, 1419457616, 1426649505, 1430643863, 1448924243, 1447835903, 1448138988, 1426157882, 1431036533, 1387608453, 1445234235, 1455674517, 1428037762, 1454415688, 1445247227, 1450025188, 1395951970, 1427090447, 1441080789, 1403046566, 1441060344, 1368400077, 1450762457, 1446137141, 1433421603, 1360785960, 1438252467, 1440563289, 1374616901, 1433523843, 1300847350, 1436423847, 1431866036, 565203928, 1437014928, 1448504335, 1431915849, 1440598582, 1407193284, 1443613715, 1403053166, 1433281637, 1447171728, 1426902396, 1437696224, 1438489642, 1400397460, 1402685641, 1417784917, 1440873392, 1363416523, 1427649059, 1433807553, 1335113094, 1424675436, 1372933056, 1436530286, 1413185350, 1419843575, 1432084553, 1426098286, 1442587707, 1430628817, 1423712898, 1389945393, 1299293129, 1426971434, 1438966870, 1806084530, 1449430703, 1441777586, 1429781378, 1433904168, 1496049783, 1471998731, 1389664235, 1423527466, 1475319715, 1451760906, 1460500487, 1445239135, 1489666357, 1475196237, 1427049829, 1432968475, 1489666354, 1459023076, 1431915609, 1431866741, 1450630238, 1432813851, 1477511737, 1447137530, 1382616274, 1427090442, 1433232692, 1493467229, 1451682680, 1441939268, 1459034229, 1450010875, 565194929, 1474940840, 1465245956, 1489664788, 1481619814, 1423905375, 1450468988, 1466032843, 1462334324, 1431571397, 1457855285, 1429369833, 1495496315, 1441444061, 1392141035, 1469348415, 1496380578, 1379656441, 1459436775, 1473224408, 1463102760, 1456908821, 1432279372, 1446321052, 1405161871, 1435449062, 558071673, 1457113433, 1456536691, 1456026072, 1435802452, 1481164987, 1424766466, 1400184355, 1424487717, 1430517292, 1430844122, 1425896565, 1447635772, 1453972194, 1425175977, 1432673148, 1363592785, 1441963602, 1445247246, 1432655093, 1438643335, 1421457004, 1424317373, 1472723985, 1426112587, 1433470767, 1360604856, 1447796107, 1446522223, 1462822758, 1431393883, 1472269713, 465921195, 1386639837]"
2567738393,台 詞 對 白 藝 術 家,"“睡眠的拼音是什么？”
“shuimian”
“失眠的拼音是什么？”
“shimian”

少了一个u… 

所以
我为什么失眠
你懂了吗？","['夜晚', '思念', '怀旧', '思念']","[2057270221, 1304908145, 1334182539, 1374616292, 521935820, 482809540, 442605112, 1397199516, 480341703, 359735, 487180028, 1441758494, 1443301555, 2004763692, 28642832, 67833, 451991041, 4108741, 1429908456, 1354221807, 456175766, 102600, 488647554, 509106079, 527541518, 1377594892, 1431353965, 454438146, 425137334, 557581864, 448917397, 453291449, 488256530, 863595922, 488267911, 500353025, 1343701728, 1372362834, 1294156428, 1344563426, 4873719, 438456260, 2021146964, 1460165369, 429450351, 534363578, 571338647, 865914238, 493663282, 477823086, 473740241, 503206604, 1820218352, 209427, 437605665, 863060590, 445844591, 1355664957, 1406175855, 454069168, 473964498, 209439, 429450414, 442315646, 1447293572, 558108796, 1384311632, 1349965990, 1447901648, 549309101, 341054, 411315870, 448143036, 464377384, 442315645, 454711600, 1346105101, 1391484447, 1443022767, 1391419470, 1419438406, 499673135, 1370515393, 462861423, 524727617, 1879953533, 486999010, 1364713000, 475279850, 1323083542, 1305531071, 863138646, 67820, 494064179, 185287, 412187367, 1846958901, 5046367, 461124262, 449643461, 489997970, 1341054243, 1366606604, 1417037954, 437290493, 185276, 491686522, 1307971993, 1376035521, 425710034, 1397293201, 341057, 428350031, 434974219, 1814185346, 1495246850, 443876531, 448144013, 1367996541, 1300076307, 461080516, 454435553, 484730674, 458725593, 467164897, 466122159, 482979317]"
3001228956,《将进酒》by唐酒卿,,"['古风', '思念', '思念']","[1451826167, 1434386693, 1338443062, 1430805329, 1486053637, 1475722259, 1449611538, 1894342165, 1483203445, 1915973361, 1916413346, 1873545588, 1803957746, 2064293402, 1467355832, 1823355756, 1888174317, 1443355358, 1421758164, 1493834406, 1484919680, 1483561188, 1469427330, 1456691105, 1423327049, 1342555899, 1834853328, 1405724479, 1449551248, 1449551254, 1431986398, 1392612099, 1392605975, 1468608730, 1914427889, 1341257062, 1343558329, 1412564658, 1439393779, 1438179954]"
8829528086,得意就为自己活,没有谁会不适合谈恋爱 ，你会遇见那个事无巨细都会回应的人 ，你也会发现很多出现在你心里想要拥有过的惊喜的场景 ，你会发现爱你的人怎样都爱你， 他会来拥抱破碎的你告诉你， 你值得被爱 ，亲爱的， 向前看。,"['思念', '思念']","[28892408, 1888354094, 2106744532, 2099778087, 2072627772, 1497968169, 2071935674, 2082404349, 1336789644, 2037542573, 2057318547, 1338098071, 1978692717, 1900153535, 2038191895, 1488312127, 2079592120, 2013391036, 1903192226, 2062623445, 1984537504, 1937637311, 1394601255, 1361336637, 2025533834, 2057534370, 1994859227, 419827614, 1859245776, 1976971329, 1893736474, 1366052801, 1930531970, 1907750966, 1885427474, 1847634280, 865632948, 1907766514, 1893321422, 483937795, 1464506343, 1815725297, 2021220883, 1834283096, 1336631279, 2021114911, 1359382613, 108134, 1434309927, 554242032, 1942734484, 1842728629, 261557, 1835283157, 1992727103]"
410022050,2024全网最火的歌曲 （持续更新）,你是迷惘中的一束微光 是夕阳下最后一抹橘黄 是午后的风带来的清凉 总的一句 是我一个很喜欢的人,"['华语', '流行', '思念', '思念']","[2104658445, 2104683024, 2101517522, 2101566680, 2097821356, 2096551491, 2097155812, 2097923397, 2072648006, 2080995093, 446875114, 2094625221, 425137084, 2090974658, 1962317672, 2085245785, 425136109, 2080625350, 466332567, 447076485, 2077305406, 2031330068, 1987834515, 2029188482, 1497607774, 2023976838, 1956919232, 2093115650, 1953334681, 2097101790, 2084053068, 2067231437, 2078669525, 2073773504, 2070423325, 2067483064, 2057272160, 2061952638, 2060224285, 2040008221, 2035560073, 1959166451, 2030296585, 2028500065, 1996740889, 1986538904, 2008746306, 2016444919, 1902523224, 2022920019, 2045846669, 2047454135, 1998339144, 1989095854, 1989520528, 1984807296, 1983719747, 1967738220, 1970990532, 1858890496, 1964001502, 1958661099, 1924505162, 1923894318, 1922328116, 1313672973, 1423181500, 1859696829, 1806354162, 1869267180, 1840676180, 1865566306, 1921410037, 1921966729, 1919440518, 1806354165, 472149999, 472154491, 472152611, 472154380, 1915377902, 1411842430, 1433228164, 1410021481, 1433306351, 1822798070, 1911544108, 1910936741, 1909997637, 1483476474, 1411856979, 1433309024, 1915379307, 1410018953, 1907024909, 1909954648, 1888637824, 1909954644, 1909949202, 1411848138, 1908797264, 1411856740, 1897139925, 1898251918, 1851100080, 1883761426, 1890833441, 1886723313, 1869976409, 1873358729, 1899731678, 1871816339, 1873353469, 1873358904, 1890928978, 1872332699, 1854997841, 1857322418, 1882369616, 1857655723, 1858877808, 1858877810, 1858877867, 1867965341, 1874965339, 1886513411, 1891311376, 1872095521, 1874965340, 1869183889, 1869176411, 1861607007, 1866808318, 1865478575, 1872327055, 1350143730, 1859147416, 1859149704, 1869176405, 1866440677, 1872067265, 1869199952, 1869179493, 1869629033, 1432106139, 1430513377, 1869460626, 1858399728, 1859149703, 1393272982, 1308815032, 1858903084, 1858903083, 1469807114, 1814370665, 1295937311, 1463806250, 1407637058, 1295930624, 1350147274, 1307875150, 1295936558, 1814378632, 1855820469, 1853283543, 1855820470, 1855774408, 1855468051, 1855778176, 1855468651, 1855778169, 1855778177, 1856030197, 1856030383, 1856031951, 1856031959, 1833624876, 1484848611, 1851100081, 1839035984, 1446791729, 1464253690, 1428702684, 1411849339, 1434268796, 1410507269, 1804846815, 1850953118, 1455233906, 1411839325, 1411846573, 1441714634, 1443064469, 1804845102, 1804846816, 1804845103, 1810357360, 1820376138, 1425319724, 1443309396, 1425322219, 1450576778, 1803840461, 1804340086, 1423621093, 1423621095, 1423614977, 1830783928, 562457947, 562476021, 558229954, 1476812886, 562463668, 562476079, 1354478494, 562460864, 1501722093, 1493360011, 1804166354, 1804604580, 1805403807, 1805402938, 1806613646, 1811679056, 1811754653, 1423974259, 1467723300, 1423323050, 1423316655, 1421556179, 1423337120, 1423316694, 1423316652, 1423316731, 1849796445, 1849796444, 1851660142, 1832514402, 1851658000, 1851658001, 1851659650, 1851659651, 1851659652, 1851659653]"
6736450947,2024全网最火的歌曲 （持续更新）,新疆著名歌手MamattursunKurban精选作品集，持续更新，喜欢的朋友收藏！！！,"['华语', '流行', '思念', '思念']","[2106481673, 2101517522, 2101566680, 2097821356, 2096551491, 447076485, 2097101790, 2097923397, 2072648006, 2047454135, 446875114, 2094625221, 425137084, 425136109, 466332567, 2097155812, 2093115650, 2090974658, 2077305406, 2080995093, 1962317672, 2085245785, 2084376714, 2084053068, 2067231437, 2080625350, 2078669525, 2077782656, 2073039541, 2057837331, 2073773504, 2070423325, 2067483064, 2060224285, 2061952638, 2051803822, 2050874131, 2040008221, 2028500065, 2022920019, 1986538904, 2030296585, 2031330068, 2035560073, 1987834515, 2016444919, 2045846669, 1996740889, 2008746306, 1839035984, 2023976838, 2029188482, 1956919232, 1953334681, 2022014572, 1939534695, 2019383101, 2012502561, 1993858398, 1985946582, 1984807296, 1982685014, 1837093994, 2003645183, 1939699085, 1867428768, 1928174922, 1893097135, 1495896649, 1497607775, 1497607774, 1410192318, 1825035505, 1313672973, 1909954648, 1859147416, 1362726210, 1410021481, 1411848138, 1410018953, 1433228164, 1411842430, 1833624876, 1425319724, 1362214740, 1425322219, 1443309396, 562476021, 562457947, 558229954, 562463668, 1459534643, 1406277357, 1811679056, 1423974259, 1423316655, 2045830618, 2042848649, 2039629482, 2034472731, 2032769826, 2028119699, 1452798124, 1975972025, 1459317799, 1995468876, 1902523224, 1884020859, 1996136299, 2024008258, 2013058347, 1994919294, 1871232343]"
8729352252,日间有余夏 日落有秋凉,前路漫漫，山不转水转。如果生活把你抛入最低谷，也一定给你留了上坡的路,"['华语', '流行', '思念', '思念']","[1950343972, 1895330088, 1951069525, 1867217766, 1359356908, 1981557398, 2018432856, 1873049720, 569200213, 2076294871, 2077304954, 2068206782, 2077519210, 2066750580, 27890306, 385965, 2055635345, 66842, 1994762345, 5257138]"
8839055738,今晚自己哼一句歌去替我自己悲悯,这分钟仿似伴侣至少并非孤独过,"['思念', '思念']","[27511488, 524148352, 421486605, 64093, 2063864551, 2018733994, 469508217, 566506089, 406475388, 150432, 150421, 150520, 150623, 150438, 150552, 150564, 150654, 150671, 150434, 150660, 150433, 26425118, 150560, 150561, 150619, 150667, 440317247, 1403699842, 1444959590, 1490987790]"
