歌名,歌手,曲风,推荐标签,语种,BPM,乐评
525,卡西恩Cacien、,流行、,清新、放松、,国语,88,用甜腻的语气和温柔的声调，将惯常唱给另一半的“情歌”唱给自己，卡西恩Cacien以《525》唱出“我爱我”的真谛，不但极致诠释了专辑概念，也彰显出新世代音乐人绝对自我的艺术追求——“爱我”比“爱你”重要得多。
仲夏夜之星,带心走、,民谣-流行民谣、,抒情、悲伤、放松、治愈、,国语,65,
雨天碎想,彭靖贻、,民谣-华语民谣、,幸福、快乐、放松、,国语,73,
你的笑一尘不染的纯白（2023）,雪二、,流行-华语流行、,动感、,国语,72,
人类呀爱我吧（李盈盈/小蓓蕾组合）,19、,流行-华语流行、,悲伤、孤独、活力、动感、,国语,124,
无根树 清唱（芒鼓）,楠棠郡主、,民谣、,轻快、快乐、悲伤、放松、动感、,国语,83,
画离弦 (吉他版),周冠宏、,流行、民谣-华语民谣、,抒情、悲伤、放松、治愈、酒吧、,国语,77,
天龙八部之宿敌,不如诗啊、,流行-华语流行、,抒情、悲伤、孤独、,国语,97,
我好像在哪见过你,九三、,流行-华语流行、,悲伤、孤独、,国语,136,
风催雨 (弹唱版),费戚戚、,国风-国风流行、流行、,,国语,58,
天龙八部之宿敌,九三、,国风-国风流行、,抒情、苦情、爱情、悲伤、,国语,83,
去有风的地方,清音、,流行、,抒情、悲伤、,国语,65,
太聪明,丁倩倩、,流行、,放松、可爱、快乐、苦情、悲伤、,国语,127,
晚,柠安、,流行-华语流行、,抒情、悲伤、放松、治愈、孤独、洒脱、感人、,国语,68,
流沙,林宝馨、,流行-华语流行、,抒情、悲伤、爱情、KTV、,国语,93,
坏女孩,燃尽海、,流行、,悲伤、孤独、,国语,130,
天黑黑 (我爱上让我奋不顾身的一个人),Joysaaaa、,流行、,抒情、悲伤、孤独、,国语,107,
Stay Here For You,JRrcccc、,流行、,爱情、清新、放松、慵懒、悲伤、治愈、,英语,84,
Tonight （不插电DEMO）,莫亚MO YA、,,,,,
我是一只鱼,Kim.T、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、放松、,国语,90,
心许百年,王天戈、,流行-华语流行、,抒情、悲伤、思念、苦情、放松、孤独、洒脱、遗憾、,国语,65,
揉光,呆呆破、,流行-华语流行、,抒情、悲伤、放松、治愈、孤独、正能量、,国语,82,
Ke（Demo）,李大大、,流行-华语流行、,抒情、悲伤、孤独、,国语,53,
Shadow Of The Sun,王OK、,流行、,抒情、悲伤、梦幻、思念、慵懒、放松、,英语,58,
我想,苏玮玮、,流行-华语流行、,抒情、悲伤、思念、孤独、,国语,68,
爱你（吉他版）,滁州下小雨、,流行-华语流行、,悲伤、,华语,93,
风吹过八千里（吉他版）,滁州下小雨、,流行-器乐流行、,抒情、悲伤、思念、孤独、酒吧、,国语,115,
忽然之间（吉他版）,滁州下小雨、,流行-华语流行、,悲伤、孤独、,华语,117,
偏爱和例外（吉他版）,滁州下小雨、,流行-华语流行、,悲伤、孤独、,华语,114,
金色,李飘飘、,流行、,悲伤、慵懒、放松、,华语,136,
忽而今夏,旺仔小乔、,流行-华语流行、,抒情、悲伤、爱情、浪漫、孤独、遗憾、,国语,66,
Carousel,莫亚MO YA、,,,,,
阿拉斯加海湾（治愈版）,林加弦、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、孤独、酒吧、,国语,59,
一样的月光（片段）,张菜芽、,流行-华语流行、,抒情、悲伤、爱情、KTV、,国语,66,
情非得已 吉它版,Cyan.青、,流行、,爱情、浪漫、KTV、酒吧、,国语,99,
夏天的风（吉他弹唱）,大邱、,流行-华语流行、,悲伤、放松、治愈、孤独、,国语,116,
林子,李飘飘、,流行、,,韩语,66,
蝴蝶泉边,Bell玲惠、,流行-华语流行、,甜蜜、抒情、悲伤、可爱、快乐、爱情、思念、浪漫、放松、,国语,72,
和你,李飘飘、,流行-华语流行、,抒情、悲伤、爱情、思念、,国语,103,
一格格（吉他版）,SWAGGER、,流行-粤语流行、,抒情、悲伤、可爱、快乐、爱情、浪漫、放松、,粤语,66,
玫瑰,吴炳文、,民谣-华语民谣、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、酒吧、,国语,65,
好心分手,苏玮玮、,流行-华语流行、,悲伤、孤独、KTV、,国语,116,
雨爱 (片段）Wonderful(翻自 杨丞琳）（翻自 杨丞琳）,Forest楠林、,流行-华语流行、,抒情、悲伤、孤独、,国语,63,
小宇,渡夕Ducy、,流行、,放松、治愈、,国语,81,
相依为命,退让、,流行-粤语流行、,悲伤、可爱、快乐、孤独、,粤语,114,
▰˘◡˘▰can't take my eyes off you,李汶倍、,民谣、,清新、可爱、快乐、放松、,英语,123,
At Anytime I Stay With You,李汶倍、,民谣、,悲伤、抒情、,英语,74,
可惜不是你（吉他 治愈版）,林加弦、,流行、,抒情、悲伤、爱情、浪漫、苦情、,国语,77,
秋天的风它不曾见过桃花（伤感版）,陶江平、,,,,,
呼吸决定,蓝心羽、,流行-华语流行、,抒情、,国语,74,
等风吹 (吉他版),不是花火呀、小田音乐社、,流行-华语流行、,悲伤、平静、放松、治愈、KTV、,国语,139,
形容,鱼初九、,流行-华语流行、,幸福、快乐、爱情、慵懒、放松、学习、,国语,170,
六月的你,苏玮玮、,民谣-华语民谣、,抒情、悲伤、放松、孤独、酒吧、,国语,127,
再爱一次,苏玮玮、,民谣-华语民谣、,悲伤、放松、孤独、,国语,133,
我不傻（片段）,李大大、,慢摇DJ、流行、,酒吧、,国语,56,
那就做朋友（片段）,陈十三c、,,KTV、酒吧、,国语,122,
不喜欢下雨天,Mpyinma、,流行-华语流行、,抒情、悲伤、慵懒、放松、,国语,80,
BLUE（翻自 Troye Sivan）,是二哈ya、,流行-欧美流行、,爱情、浪漫、,英语,111,
信仰,火羊瞌睡了、,流行-华语流行、,抒情、悲伤、思念、孤独、,韩语,127,
雨爱,大黑浩子.、,流行-华语流行、,悲伤、孤独、,国语,65,
画心（吉他弹唱）,祥云、,流行、,抒情、悲伤、思念、,国语,72,
眯着演（伤感片段）,陈十三c、,慢摇DJ、,抒情、悲伤、思念、孤独、酒吧、,国语,126,
你为了谁（片段）,陈十三c、,,抒情、悲伤、爱情、苦情、,国语,94,
和你,赵飞机、,流行、,悲伤、爱情、浪漫、孤独、,国语,127,
Not Angry铃声片段,任舒瞳、,流行、,抒情、可爱、快乐、,英语,120,
苦尽甘来（吉他弹唱）,刘什么凯、,流行、,抒情、悲伤、,国语,113,
总在四下无人的夜晚想起你（翻自 无孟子）,苏四、,流行-华语流行、,抒情、悲伤、爱情、孤独、,国语,82,
雨爱(蓝心羽),用户、,,,,,
至此流年各天涯,叁岁、,流行、,悲伤、爱情、浪漫、孤独、酒吧、,国语,97,
一吻天荒,李大大、安大仙、Haagen Dazs、诀别、苏㱄、九千七、,流行、,抒情、悲伤、爱情、浪漫、孤独、,国语,129,
夏天的风（温柔版）,是你的小辉、,,,,,
蓝,你灰87、,流行、,悲伤、,国语,61,
我有多么爱你,jiajia不熬夜、,流行、,抒情、悲伤、平静、爱情、思念、浪漫、苦情、放松、孤独、,国语,98,
短发,是二哈ya、,流行、,悲伤、孤独、,国语,110,
剑伤（弹唱版）（翻自 李易峰）,星川雨、,流行、,悲伤、爱情、浪漫、,国语,115,
心跳的证明,不是花火呀、,流行-华语流行、,甜蜜、抒情、清新、幸福、悲伤、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、孤独、KTV、轻快、,国语,86,
你是对的人-英文Part.（翻自 戚薇）（翻自 戚薇俊昊）,Cmaj77、,流行-欧美流行、,抒情、放松、孤独、,英语,95,
第一天,Haryu、,流行-华语流行、,抒情、悲伤、孤独、,国语,88,
One Day,李汶倍、,流行、,悲伤、可爱、快乐、,英语,132,
我想念,咬一口小彤、,流行、,抒情、悲伤、爱情、思念、浪漫、,国语,120,
我曾+if(remix),小汤没吃饱、郭婷、,流行、,悲伤、孤独、慵懒、放松、,华语,118,
空白格,李飘飘、,流行、,抒情、悲伤、爱情、,国语,137,
足够（温柔烟嗓）（翻自 周星星）,七元、,流行、,抒情、悲伤、,国语,90,
在我的眼间距里游泳,狸尢、,流行、,清新、慵懒、放松、,国语,113,
大城小爱,小易、,流行、,,国语,101,
不计后果demo,薛八万、,流行-华语流行、,抒情、悲伤、,国语,115,
年轮,Taooyy、,流行、,抒情、悲伤、苦情、KTV、,国语,131,
你好不好,ukakakaxxl、,流行-华语流行、,抒情、悲伤、可爱、快乐、爱情、思念、浪漫、苦情、孤独、,国语,120,
你啊你啊（吉他弹唱版）,鸡腿还没吃、,流行、,抒情、悲伤、孤独、,闽南语,118,
天空下着小雨,不是花火呀、,流行-华语流行、,悲伤、,国语,92,
我想念（翻自 汪苏泷）,颜辞.、,,,,,
是心动啊（翻自 IU）,哎鸭芝士没了、,流行、,悲伤、孤独、可爱、快乐、,国语,88,
天下,且冄辞、,流行、,悲伤、孤独、,国语,114,
可乐（吉他治愈版）,林加弦、,流行-华语流行、,抒情、悲伤、孤独、,国语,70,
星座密码（《巴啦啦小魔仙》,qinsana、,流行、,爱情、浪漫、放松、治愈、,国语,123,
烟火,瓜瓜、,流行-华语流行、,抒情、悲伤、思念、孤独、,国语,119,
sunset/sunrise（温柔吉他版）（翻自 SN∅W）,下雪了吗、,,抒情、动感、爱情、浪漫、,英语,78,
洋葱,啦啦嘿呦、,流行-华语流行、,抒情、悲伤、思念、孤独、,国语,106,
夏天的风,不是花火呀、,节奏布鲁斯-灵魂乐、流行-华语流行、,悲伤、可爱、快乐、孤独、,国语,122,
小宇宙,Bater official、,,,,,
红色高跟鞋,瓜瓜、,流行、,清新、悲伤、放松、,国语,91,
呼吸决定,蛋姐、,流行、,悲伤、浪漫、爱情、,国语,154,
吹灭小河山（翻自 司南）,守夜冠军专用证、橘子、,流行-华语流行、,悲伤、爱情、浪漫、孤独、,国语,118,
哆啦A梦,qinsana、,流行、,清新、悲伤、放松、,国语,108,
暖暖的小时光,Sylvia、,流行、,快乐、可爱、放松、,国语,117,
洋葱（抖音版）,很爱吃香菜、,流行、,抒情、悲伤、爱情、苦情、孤独、,国语,117,
忽然之间,小蜗、,节奏布鲁斯-灵魂乐、流行、,抒情、悲伤、思念、放松、孤独、酒吧、,国语,65,
爱你,李汶倍、,流行、,可爱、快乐、放松、KTV、,国语,91,
线索（翻自 蓝心羽）,一一、,流行、,悲伤、快乐、爱情、苦情、孤独、KTV、,国语,125,
爱出发,峰峰、,,,,,
遇见,Z_雨杭、,流行-华语流行、,悲伤、,国语,153,
想说（日语对白版）,Huyang、,流行、,抒情、悲伤、酒吧、,国语,116,
不说,你的星冰乐、,流行、,悲伤、快乐、爱情、孤独、,国语,85,
你不要担心（翻自 李笛）,吴炳文、,流行-韩国流行、,抒情、悲伤、,国语,119,
MOM (温柔女声版)（翻自 蜡笔小新）,姚淳淳、,流行-华语流行、,抒情、放松、治愈、,国语,131,
信仰（抖音弹唱）（翻自 张信哲）,旺仔小乔、,流行-华语流行、,抒情、悲伤、爱情、苦情、学习、,国语,65,
夏天的风,想拉shi、,流行-华语流行、,悲伤、爱情、慵懒、浪漫、放松、孤独、,国语,120,
魔法星空的色彩,qinsana、,流行、,悲伤、孤独、,国语,147,
红色高跟鞋,小蜗、,,酒吧、悲伤、放松、慵懒、,国语,86,
Love me like you do,SWAGGER、,流行、,悲伤、,英语,179,
呓语,文玖言、,流行、,悲伤、孤独、,国语,100,
Girls Like You,是二哈ya、,流行、,浪漫、爱情、,英语,122,
Candy,SWAGGER、,流行-韩国流行、,悲伤、可爱、快乐、孤独、,英语、韩语,136,
和你,李z恩、,流行、,,国语,63,
故里逢春,姚淳淳、,国风-国风流行、,悲伤、爱情、浪漫、,国语,62,
答案,王浩、,流行、,悲伤、,国语,121,
我想念（翻自 汪苏泷）,你灰87、,流行-华语流行、,抒情、悲伤、放松、治愈、,国语,94,
错的人（翻自 萧亚轩）,王靖雯不胖、,流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,127,
第三人称 (片段),房大佬、,,,,,
我的一个道姑朋友（翻自 双笙）,不是花火呀、,,抒情、悲伤、爱情、浪漫、,国语,140,
Past lives,SWAGGER、,流行、,悲伤、,英语,113,
忽而今夏,宇航员、,,悲伤、爱情、,国语,60,
爱要坦荡荡（片段）,浮岐、,,,,,
天上的星星不说话（李飘飘版）（翻自 俞天时Kozay/Rarpid望江晴）,Kag Chuu、,流行、,悲伤、爱情、浪漫、苦情、学习、夜店、,国语,58,
红色高跟鞋,褚凯乐、,流行、,悲伤、爱情、浪漫、孤独、,国语,71,
love+as you love me,沈辞.、,,,,,
Changes,江灿Zzang、,流行、,悲伤、,华语,64,
Before you break my heart,一口神探、,流行、,抒情、悲伤、,英语,105,
借,妖妖说、,流行-华语流行、,抒情、悲伤、爱情、浪漫、,国语,150,
开心往前飞（《开心超人》主题曲）,qinsana、,流行、,抒情、悲伤、爱情、浪漫、,国语,127,
有我呢,迷人耗子精、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、放松、治愈、孤独、,国语,68,
心墙,你的星冰乐、,流行-华语流行、,抒情、悲伤、爱情、学习、,国语,121,
雨天（多讨厌的雨天）（翻自 汪苏泷）,姚淳淳、,流行-华语流行、,抒情、悲伤、思念、放松、,国语,113,
你啊你啊 片段,亲爱的疾风、,流行、,悲伤、遗憾、,国语,61,
第一次爱的人,如懿、,节奏布鲁斯-灵魂乐、流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,67,
熊出没,李曦臣、,流行、,抒情、悲伤、孤独、,国语,124,
7%（超甜版）（翻自 XMASwu）,姚淳淳、,流行-华语流行、,可爱、快乐、,英语,98,
宿敌,Cmaj77、,流行、,悲伤、,国语,70,
偏爱（片段）,陈智凌、,流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、,国语,121,
与我无关,王浩、,流行、,爱情、,国语,76,
日不落,张大蕾、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、孤独、,国语,108,
甜不辣,崔佳凡、,流行、,苦情、爱情、悲伤、,国语,128,
鱼书,千里狗、,流行、,悲伤、,国语,103,
心墙（温柔女声版）,姚淳淳、,,悲伤、爱情、苦情、,国语,118,
有我呢,小亨、,流行、,悲伤、孤独、咖啡厅、,国语,118,
与我无关,落云轻、,流行、,悲伤、,国语,117,
失落沙洲,懒懒不平凡、,流行-华语流行、,抒情、悲伤、爱情、孤独、,国语,67,
你爱帅哥我不配+Blueming（翻自 IU）,言泽、,流行-韩国流行、,,韩语,105,
洋葱,苗田雨、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,110,
COCO（翻自 Aioz）,小菜花（房岳）、,,,,,
和你,今晚喝粥吗、,流行、,悲伤、慵懒、放松、,国语,129,
偏爱,涼太RyoT、,流行、,悲伤、孤独、,国语,65,
信仰（吉他版）（翻自 张信哲）,李大大、,流行、,悲伤、酒吧、,国语,107,
那些你很冒险的梦,王雨桐、,,悲伤、,国语,123,
烟火,赵飞机、,流行-华语流行、,抒情、悲伤、可爱、快乐、爱情、思念、浪漫、孤独、,国语,125,
说谎,wenly、,流行-华语流行、,爱情、,国语,62,
心脏（片段）（翻自 徐秉龙）,北田共、,流行-华语流行、,悲伤、,国语,95,
爱存在（抖音男声版）（翻自 魏奇奇）,康博文、,流行、,悲伤、,国语,70,
大天蓬,南橘ya、,,悲伤、孤独、,国语,143,
下雨天,廖亚桐、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,117,
鲸落（钢琴版）（翻自 赵俊铭）,赵俊铭、,,抒情、悲伤、抑郁、爱情、思念、浪漫、苦情、孤独、,国语,114,
看你看我,张熠晨、,,悲伤、孤独、,国语,112,
Love Is Gone（女生弹唱）（翻自 SLANDER）,旺仔小乔、,流行、,抒情、悲伤、抑郁、爱情、思念、苦情、孤独、,英语,65,
安和桥,苏玮玮、,流行、,遗憾、悲伤、,国语,115,
那些你很冒险的梦,林加弦、,流行、,悲伤、爱情、苦情、,国语,69,
你是人间四月天,一个跑调伟、,流行-华语流行、,抒情、悲伤、憧憬、孤独、,国语,117,
我还想她,廖亚桐、,,悲伤、,国语,116,
够爱,张大蕾、,流行-华语流行、,悲伤、爱情、浪漫、苦情、孤独、,国语,143,
琉璃,王雨澄、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、,国语,109,
我想念那个不下雪的冬天,南浔、,,,,,
如果我变成回忆,小谢同学、,,抒情、悲伤、孤独、,国语,126,
遇见,郑豪豪、,流行、,悲伤、,国语,83,
霸王虞情,一颗狼星_许篮心、,流行、,悲伤、,国语,127,
豆浆油条,王智豪、,流行、,悲伤、抒情、放松、,国语,89,
心似烟火,杨依贤、,节奏布鲁斯-灵魂乐、流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、KTV、酒吧、,国语,134,
爱存在,一页言、,流行、,悲伤、孤独、,国语,89,
呼吸决定,陈阳、,流行-华语流行、,悲伤、爱情、苦情、,国语,79,
那些你很冒险的梦,安辞、,,,,,
依恋（Cover 蔡淳佳）（Cover 蔡淳佳）,人行道乐队、,民谣、,抒情、悲伤、孤独、KTV、,国语,74,
有我呢,王雨桐、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、,国语,61,
考其正 下雨天,考其正、,流行、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、孤独、酒吧、,国语,60,
海底,吴炳文、,,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、,国语,107,
什么样的爱情（翻自 吴秃秃）,ck曼曼、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、浪漫、苦情、放松、治愈、孤独、,国语,62,
梦一场,小菜花（房岳）、,,,,,
离歌,李曦臣、,流行、,悲伤、,国语,109,
我和你,蛋姐、,,爱情、学习、,国语,117,
心墙,明歆悦、,,爱情、学习、,国语,125,
一吻天荒（吉他男声版）,康博文、,,悲伤、爱情、学习、,国语,130,
背对背拥抱,会不会下雨、,流行、,悲伤、爱情、苦情、,国语,117,
什么样的爱情,杨依贤、,流行、,抒情、悲伤、爱情、思念、浪漫、孤独、酒吧、,国语,133,
第一天（超甜版）,姚淳淳、,,悲伤、放松、,国语,88,
September調子はどうだい（翻自 REIGN）,熊同学、,,清新、放松、悲伤、,日语,97,
天空下着小雨(Cover:函几),李玥岐、,流行、,悲伤、,国语,91,
和你,小菜花（房岳）、,,,,,
blue（翻自 Troye Sivan）,Brando、,流行、,悲伤、可爱、快乐、爱情、浪漫、苦情、,英语,111,
亲亲,斯居居、,流行-华语流行、,悲伤、爱情、慵懒、浪漫、放松、孤独、,国语,128,
爱丫爱丫,一桶、,流行-华语流行、,悲伤、可爱、快乐、慵懒、放松、,国语,132,
形容,皮卡丘多多、,流行-华语流行、,悲伤、正能量、,国语,175,
夜半,沈辞.、,,,,,
宿敌,小菜花（房岳）、,,,,,
爱笑的眼睛（温柔片段）,郑豪豪、,流行、,抒情、悲伤、,国语,112,
后来,苏玮玮、,流行-华语流行、,悲伤、爱情、苦情、,国语,124,
丢了你(男声 吉他版）,稚屿学长、,流行、,抒情、KTV、苦情、悲伤、,国语,117,
偏爱,李大大、,流行、,悲伤、,国语,111,
与我无关(吉他合唱版）（翻自 阿冗）,姚淳淳、,流行、,抒情、悲伤、放松、治愈、,国语,119,
丢了你（抖音版）（翻自 井胧）,Haagen Dazs、马常九日、AA、4Dpocket、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、,国语,114,
桃花朵朵开,你的九儿、,流行-华语流行、,清新、爱情、放松、酒吧、,国语,121,
不跟你好了,我要吃泡芙、,,悲伤、爱情、浪漫、苦情、孤独、,韩语,63,
普通女孩（弹唱版）,野望绿川、,民谣-流行民谣、,抒情、悲伤、孤独、,国语,100,
谁,"灏,、",流行、,悲伤、,国语,97,
有幸,李曦臣、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,136,
门没锁,言泽、,流行、,悲伤、,国语,117,
白山茶（合唱）（翻自 陈雪凝）,乐天、一羞哥啊、,流行、,悲伤、,国语,143,
你是对的人,哎鸭芝士没了、,流行-华语流行、,抒情、悲伤、孤独、,国语,95,
7%,言泽、,流行-华语流行、,抒情、动感、悲伤、爱情、浪漫、活力、,英语,93,
Wonderful U（片段版）,袁王月、,流行、,悲伤、爱情、浪漫、苦情、孤独、,英语,56,
Pinkchampagne,SWAGGER、,流行、,悲伤、爱情、慵懒、放松、,英语,102,
夏天的风,宇航员、,流行、,悲伤、,国语,122,
迪士尼在逃公主,宇航员、,流行、,抒情、悲伤、爱情、思念、孤独、,国语,120,
我又初恋了（翻自 创造101）,桃奈、,,,,,
如果可以,Hum、,流行-华语流行、,,国语,113,
我的未来式,火羊瞌睡了、,流行-华语流行、,抒情、悲伤、思念、,国语,120,
Wonderful U,Zkaaai、,流行-欧美流行、,抒情、悲伤、爱情、思念、慵懒、苦情、放松、孤独、,英语,86,
说爱你 （沈以诚版）（翻自 刘至佳）,林加弦、,流行、,悲伤、,国语,86,
她说,郑豪豪、,流行、,悲伤、苦情、爱情、,国语,156,
无邪,火羊瞌睡了、,民谣-华语民谣、,抒情、悲伤、爱情、思念、孤独、,国语,144,
你是对的人英文部分,姚淳淳、,流行、,动感、悲伤、活力、孤独、正能量、,国语,105,
dancemonkey,火羊瞌睡了、,流行-欧美流行、,悲伤、孤独、,英语,83,
典狱司,抿抿甜、,国风-古风、流行-华语流行、,抒情、悲伤、,国语,63,
愿你余生漫长,拜非凡、,流行、,抒情、悲伤、爱情、思念、慵懒、浪漫、苦情、放松、孤独、酒吧、,国语,110,
BLUE（翻自 Troye Sivan）,小天才鸭、,流行、,放松、,英语,112,
我想,李金源、,流行、,悲伤、爱情、学习、,国语,151,
我和你,一一、,流行-华语流行、,悲伤、学习、KTV、,国语,123,
与我无关（抖音弹唱版）（翻自 阿冗）,北田共、,流行、,悲伤、,国语,59,
别找我麻烦,火羊瞌睡了、,流行-华语流行、,动感、悲伤、可爱、快乐、放松、KTV、,国语,93,
迪士尼在逃公主（女生弹唱版）,哎鸭芝士没了、,流行-华语流行、,悲伤、爱情、浪漫、放松、治愈、,国语,102,
阿房宫赋（女声）,阮言Ruany、,国风-国风流行、,抒情、悲伤、爱情、思念、,国语,119,
手心的蔷薇（翻自 群星）,斯居居、,,悲伤、爱情、浪漫、学习、,国语,126,
Briannnlouis-We need our world to change（叙言哥哥 remix）,叙言哥哥、,流行、,悲伤、孤独、,英语,106,
法苏之歌,陈小草、,流行-华语流行、,抒情、爱情、思念、KTV、,韩语,120,
后来,毛亦周、,流行-华语流行、,抒情、悲伤、爱情、苦情、,国语,144,
与我无关（吉他弹唱）（翻自 阿冗）,扶遥、,流行、,孤独、悲伤、抒情、,国语,124,
夏天的风（粤语版）,是二哈ya、,流行、,悲伤、孤独、,纯音乐,131,
夏天的风,一一、,流行-华语流行、,悲伤、爱情、苦情、正能量、,国语,57,
怎样,火羊瞌睡了、,流行、,抒情、悲伤、爱情、思念、孤独、KTV、酒吧、,国语,58,
樱花草,圆宝、,流行、,悲伤、放松、,国语,139,
角落（片段版）（翻自 李韩宇Yuzi）,北田共、,流行、,抒情、动感、悲伤、爱情、思念、苦情、孤独、,国语,67,
恶作剧,张泽历、,流行-华语流行、,抒情、悲伤、放松、KTV、酒吧、,国语,131,
我想牵着你的手,圆宝、,流行、,快乐、可爱、放松、,国语,99,
失落沙洲（抖音弹唱版）,火羊瞌睡了、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,67,
呼吸决定,温舒娴、,流行、,动感、悲伤、爱情、苦情、孤独、,国语,87,
低空飞行（翻自 沈以诚）,若泉、,民谣-华语民谣、,抒情、悲伤、孤独、,国语,68,
与我无关（男版吉他弹唱）,张晟、,流行、,悲伤、,国语,115,
迪士尼在逃公主,余忠轩、,流行-华语流行、,抒情、爱情、浪漫、,国语,123,
夜空中最亮的星,小乐哥（王唯乐）、,流行、,悲伤、学习、浪漫、爱情、苦情、,国语,56,
我好像在哪见过你（翻自 邹念慈）,九千七、李大大、,流行、,动感、悲伤、爱情、浪漫、苦情、孤独、,国语,108,
幕后者,安大仙、李大大、,流行-华语流行、,悲伤、爱情、苦情、,国语,106,
左肩,石頭的Demo、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,128,
低空飞行（抖音版）（翻自 沈以诚）,涼太RyoT、,流行、,悲伤、孤独、,国语,85,
都市丽人生存报告,白度、,流行、,放松、快乐、可爱、,国语,149,
我还想她,是你的垚、,流行、,悲伤、苦情、爱情、学习、,国语,115,
又是一个睡不着的夜晚（翻自 无孟子）,一口一斤猪肉、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,97,
Loving strangers（翻自 Jocelyn Pook）,西彬、,流行、,悲伤、,华语,100,
与我无关,林加弦、,流行-华语流行、,抒情、悲伤、爱情、浪漫、苦情、孤独、,国语,62,
下雨天,林加弦、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、酒吧、,国语,61,
江南,可乐、,,悲伤、,国语,116,
想自由（片段版）,袁王月、,流行、,悲伤、浪漫、爱情、苦情、,国语,116,
须尽欢,浣鱼.、,流行、,悲伤、爱情、苦情、学习、,国语,165,
百年孤寂吉他,薛八万、,流行、,悲伤、,国语,125,
・ࡇ・ 走进你心里,猫二、,流行、,抒情、悲伤、孤独、酒吧、,国语,90,
我还想她,吴炳文、,流行、,悲伤、爱情、,国语,103,
这一生关于你的风景,主教大人、,流行、,孤独、悲伤、,华语,87,
此生不换,马越敏、,流行-华语流行、,抒情、动感、悲伤、爱情、苦情、学习、,国语,66,
低空飞行（翻自 沈以诚）,千里狗、,流行-华语流行、,抒情、爱情、思念、,国语,145,
果汁分你一半,王智豪、,流行、,抒情、悲伤、放松、治愈、酒吧、,国语,93,
那丝也有春天,崔佳凡、,流行、,悲伤、孤独、酒吧、,国语,,
心墙(cover林俊杰),jiajia不熬夜、,,悲伤、,国语,124,
我的果汁分你一半,香菜该睡觉了、,流行、,悲伤、快乐、可爱、,国语,95,
MOM,一一、,流行-华语流行、,抒情、悲伤、爱情、苦情、酒吧、,国语,127,
MOM,我叫口口、,流行-华语流行、,悲伤、爱情、,国语,106,
七月七爱恋,小谢同学、,流行、,抒情、悲伤、,国语,112,
夜车（吉他男版）,小谢同学、,流行、,抒情、悲伤、孤独、酒吧、,国语,60,
与我无关（片段版）,小乐哥（王唯乐）、,流行、,抒情、动感、悲伤、思念、苦情、孤独、,国语,122,
一点点（翻自 唧唧JIJI）,Superluckyqi、,流行-华语流行、,甜蜜、抒情、幸福、悲伤、快乐、爱情、,国语,147,
我不是你的宋冬野,石酒钙片、,民谣、,悲伤、遗憾、,国语,135,
我的果汁分你一半,如懿、,流行、,悲伤、,国语,83,
有一种悲伤,是你的垚、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、,国语,62,
加油（吉他版）（翻自 林俊杰）,小谢同学、,流行、,,国语,,
我的果汁分你一半,今天星期六_、,流行-华语流行、,清新、快乐、放松、,国语,89,
柠檬树,多多酱、,,,,,
一点点喜欢,匠音夫妇、,流行、,甜蜜、可爱、快乐、爱情、,国语,91,
爱你,团子、,流行-华语流行、,悲伤、放松、治愈、,国语,95,
什么样的爱情-片段（翻自 张阳阳）,北田共、,流行、,抒情、悲伤、爱情、思念、慵懒、苦情、放松、孤独、,国语,62,
落霜,尘ah.、,国风、民谣-华语民谣、,悲伤、快乐、苦情、放松、遗憾、,国语,97,
低空飞行（翻自 沈以诚）,小谢同学、,流行-器乐流行、,抒情、,国语,92,
我是一只鱼,吴炳文、,流行、,抒情、悲伤、爱情、思念、苦情、孤独、酒吧、,国语,83,
红色高跟鞋片段(cover:蔡健雅),城城、,,,,,
做我老婆好不好,可乐、,流行-华语流行、,悲伤、,国语,109,
