歌名,歌手,曲风,推荐标签,语种,BPM,乐评
庐州月,许嵩、,国风-国风流行、,抒情、悲伤、爱情、思念、放松、治愈、孤独、,国语,62,极简约的大钢琴伴奏加上两三件民乐器，以及歌曲中间“三月一路烟霞 莺飞草长”后的清脆的鸟鸣，让听众能顺着作者的布局，一幅幅画面自然而然清新的呈现在眼前
忆江南,五音Jw、,国风-国风流行、,抒情、清新、幸福、快乐、爱情、思念、浪漫、放松、KTV、婚礼、正能量、,国语,139,
烟雨行舟,伦桑、,国风-古风、,抒情、清新、爱情、思念、慵懒、放松、婚礼、,国语,89,伦桑温柔的声线演绎这首歌，仿佛让我看到了江南的画面，烟雨之中缓缓行舟，一种朦胧的意境美。整个天地间仿佛只有自己一人，宁静悠然，游走于山水之间。
是风动,银临、河图、,国风-古风、,抒情、动感、悲伤、思念、活力、放松、有氧、家务、,国语,161,这首歌的歌词真的很值得品味，是个很有哲学意义上来说的爱情观讲解。男女视角的交替、与世人的爱恋常态对比，从而思考“我”到底是风动还是幡动。最后大彻大悟。其中饱含的情感到底是二人相忘于江湖，还是追悔莫及，抑或怅然若失、今非昔比，那就是听众自己的故事了。
秦淮八艳,玉璇玑、,国风-古风、,抒情、可爱、快乐、KTV、,国语,110,
东风志,Aki阿杰、,国风-古风、,热血、抒情、动感、悲伤、爱情、正能量、,国语,78,东风志是我最喜欢的魔道同人曲之一，阿姐的原版是唯一收藏了loop的版本。曲风悠扬，词作优美而言之有物，无论是作为同人歌曲还是古风歌曲，都是不可多得的佳作。
风华诀,玄觞、二花、,国风-古风、流行、中国音乐、,抒情、,华语,90,
云里江南,HITA、,国风-古风、中国音乐、,抒情、放松、治愈、KTV、,国语,63,
清明雨上,许嵩、,国风、,甜蜜、抒情、悲伤、平静、快乐、爱情、思念、浪漫、放松、治愈、孤独、,国语,72,许嵩《清明雨上》，Vae大量运用了中国民族乐器，糅进hiphop鼓点、电钢琴等等现代元素，而多重弦乐的运用也恰到好处，东西合璧，浑然天成。歌曲的旋律线起伏跌宕，大气磅礴，但美中不足的是演唱难度颇高，传唱更高。悼念爱人的复古歌词凄婉绝美，从Vae的声线中缓缓流淌出，实在是有无限的哀伤。
相思赋予谁,好妹妹、,国风、民谣-华语民谣、,抒情、爱情、苦情、放松、KTV、酒吧、,国语,114,
惊鸿一面,许嵩、黄龄、,国风-国风流行、,抒情、悲伤、爱情、思念、放松、,国语,108,听歌要在深夜才有味道。似睡未睡之际，最能感受歌者的神韵。女声的缱绻妩媚，男声的纠结包容，无缝融合在一起，流淌着满满的刻骨铭心。
不记年,妖言君、,,,,,
步戏,五音Jw、,国风-国风流行、,抒情、悲伤、爱情、,国语,85,一开始这个声音我觉得很有吸引力，结果越听越好听，这不就是戏曲声的美妙之处吗，又耐人寻味，又好听至极。
卷珠帘,排骨教主、,国风-古风、,抒情、,国语,113,
御龙吟,姚贝娜、,原声带、国风、流行-华语流行、,热血、动感、大气、,国语,110,
姑苏城,流浪的蛙蛙、,国风、中国音乐、,抒情、清新、动感、放松、,国语,70,
花旦,玄觞、,国风-国风流行、,抒情、动感、可爱、快乐、活力、轻快、,国语,141,
琵琶行,奇然、沈谧仁、,国风-古风、,抒情、动感、悲伤、快乐、爱情、思念、活力、孤独、洒脱、,国语,88,即使这首歌旋律略偏欢快，但每次听都有悲凄感涌上心头，旋律中好像能看到琵琶女逝去不回的青春，好像看到白乐天壮志难酬之痛，那悲情好像能让我跨越进那千年前的盛世唐，与这位伟大的文人面对着面。欢快的歌声反而像是与脑中凄苦画面的音画对位，优美的乐律却不禁引出我那似雨打过的眼眶。
红昭愿,音阙诗听、,国风-古风、,抒情、动感、快乐、爱情、思念、活力、放松、轻快、家务、通勤、,国语,114,这首歌扣人心弦，节奏分明，仿佛听了就会沉溺在音阙诗听的魔性声音里，心跳加速，会让人情不自禁的打开单曲循环。
哪吒,蔡翊昇、,国风-古风、,抒情、幸福、悲伤、快乐、,国语,140,这首歌的词写的真的好，从夜风吹开画卷从雷雨下哪吒自刎展开叙事，最后“半卷书尽心伤”呼应开头收尾。
星月神话,金莎、,原声带-电视剧原声、,抒情、,国语,83,
画中仙,金莎、,国风、流行、,抒情、悲伤、思念、,国语,82,
遇萤,CRITTY、,原声带-游戏原声、国风-国风流行、流行、,抒情、悲伤、思念、放松、治愈、遗憾、,国语,133,"一头乌黑的长发，一袭飘逸的长裙。每一位善良的文艺姑娘都是桃花源里走出来的女神。在温暖的阳光下，在的青青草地上，一把安静的木吉他。轻轻的拨弄琴弦，恬淡优雅的旋律从指尖缓缓流出。浅唱、低吟、回忆、怀恋。感受温暖、听见阳光，不娇柔,不造作。用最诚意的声音演绎只属于文艺姑娘们的吉他之歌。"
千梦,Aki阿杰、HITA、,国风-古风、,抒情、悲伤、,国语,87,
清平误,小曲儿、,国风-古风、,抒情、KTV、,国语,86,
三生,任然、,国风-国风流行、,抒情、悲伤、思念、孤独、,国语,65,
落花情,小义学长、李蚊香、特曼、根小八、Mr曾经、满汉全席、,国风-国风流行、,抒情、婚礼、,国语,79,
霜雪千年,萧忆情Alex、,国风、,抒情、幸福、快乐、爱情、浪漫、KTV、,国语,139,
谓风,流仙、双笙（陈元汐）、,国风-国风流行、,抒情、幸福、悲伤、快乐、思念、KTV、轻快、,国语,109,两位歌手声音都很细腻温柔，唱出了相思刻骨、不舍离别的感觉。空灵、稍显欢快的伴奏背后实则隐藏着一丝丝的凄凉、哀愁。
让酒,摩登兄弟刘宇宁、,原声带-电视剧原声、,热血、动感、悲伤、正能量、,国语,74,"我听着感触最深的竟然是前奏那一段，第一个钢琴音出来的时候心口就震了一下，那种历经沧桑后满身疮痍的归来，带着点类似劫后重生的放松,愉悦和无限感慨，向你娓娓道来……"
醉赤壁,林俊杰、,原声带-游戏原声、原声带-动画片原声、节奏布鲁斯、,抒情、,国语,82,《醉赤壁》是一首中国风的情歌。歌曲走的是浪漫、感性的路线，着重表现更柔情的东西。这首歌曲完全没有了R&B的节奏感，有一种比较纯粹的中国古典韵味，让人听了有点飘然。《醉赤壁》充满古典气息，是对三国人物的另一种诠释。
断桥离情,姚贝娜、,原声带、国风、,KTV、悲伤、抒情、孤独、,国语,64,
探清水河,晓月老板、,民谣-华语民谣、,抒情、悲伤、爱情、思念、孤独、正能量、,国语,72,无意听到，单曲循环。这歌总给我一种在北春微风拂面，柳叶尖尖的感觉，海边上踩在沙滩上，海风撩起头发，南方雨后夏风吹起花草香扑满全脸，好比梦里和你在一起的惬意。
说书人,暗杠、寅子、,国风-国风流行、国风-国风嘻哈、,抒情、动感、快乐、活力、KTV、轻快、正能量、,国语,147,这京味，听着特别爽利，整个人都显得落拓又潇洒。这种痞气中和了风尘，听不出年岁的声音里自成故事。
长生诀,排骨教主、,国风-古风、,热血、清新、动感、悲伤、放松、,国语,80,
夫君,周跳跳（沐萱）、,国风-国风嘻哈、流行、嘻哈说唱、,梦幻、放松、动感、活力、,国语,124,
拜无忧,萧忆情Alex、,国风-古风、,抒情、悲伤、孤独、洒脱、大气、,国语,87,"这歌有一种少年意气，不畏权贵，纵横天下；信天地归我有,携风踏月行，仗剑江湖；然后运筹帷幄，权倾朝野；最后，赋诗作词，一人为友，一人为妻的感觉。"
第十一年,语奕儿、,流行-华语流行、,抒情、悲伤、KTV、,国语,92,
那时雨,徐良、,国风、,抒情、悲伤、爱情、思念、,国语,119,每次听到这首歌，总是想起下雨天。淅沥嘀嗒的屋檐落雨分外安静。避雨的行人。耳机里温暖的男声。柔软而多情。
少年弦,夏小桐、,国风-国风流行、,抒情、悲伤、孤独、,国语,84,
南城遇,舒译、,国风、流行、中国音乐、,抒情、,国语,115,
承君,Aki阿杰、,国风-国风流行、,热血、抒情、动感、正能量、,国语,97,
狂浪生,一棵小葱、李宗南、,国风-国风流行、,热血、抒情、动感、悲伤、爱情、思念、孤独、KTV、,国语,75,中间那段戏腔，很像独自醉酒，豪迈不羁地长啸一曲，荒腔走板，却道尽了当年的沙场纵横和归来之后孑然一身的悲壮，好像在追忆，又似在感叹这岁月的荒唐
少年八荒,XY小羊原创音乐、,国风、流行、中国音乐、,热血、抒情、动感、,国语,152,
红妆,排骨教主、papaw泡泡、南岐、Mr鱼、弹棉花的GG、,国风-古风、,抒情、思念、婚礼、,国语,122,
爱殇,小时姑娘、龚骏、,流行、,热血、动感、悲伤、放松、,国语,70,歌的后半部分意境十分广阔，仿佛飘荡在西北部草原的空灵之乐，飘忽不定。给人一种苍凉广阔（苍凉旷远），荡气回肠的感觉。有很浓的民族风情，很符合小枫的气息（气质）。大王唱得真好！
煮酒听雨,吾恩、,原声带-游戏原声、国风-古风、,热血、抒情、动感、,国语,89,
牵丝戏,银临、Aki阿杰、,国风-古风、,抒情、动感、悲伤、快乐、爱情、思念、放松、孤独、,国语,86,银临的嗓音像山间的清泉一样，质朴自然，清澈娟丽，安静的流淌在聆听着的脑海中。阿杰的戏腔成熟而稳重，带入感极强，使人置身于傀儡翁的木偶戏中不能自拔，给整首音乐锦上添花
书中雪,根小八、,国风、流行、中国音乐、,抒情、,国语,105,
弱水三千,石头、张晓棠、,国风-国风流行、,动感、悲伤、爱情、孤独、KTV、婚礼、,国语,84,戏腔清亮高亢而不刺耳 男声内敛温柔 相得益彰 听到感情缓缓流淌 娓娓道来
悲伤的流行歌（浪漫的花 结痂的疤）,我是士豆、,流行-华语流行、,KTV、悲伤、抒情、治愈、放松、,国语,,
寂寞烟火,SipSu小口酥、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、动感、悲伤、可爱、快乐、思念、憧憬、洒脱、,国语,75,
谁家,池鱼、,国风-国风流行、流行-华语流行、,抒情、悲伤、思念、放松、感人、,国语,72,
你想要的,颜人中、,流行-华语流行、,抒情、动感、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、治愈、孤独、轻快、洒脱、遗憾、暴走、家务、通勤、,国语,58,温柔真的是一种很吸引人的东西，不是细声细语慢条斯理地讲话，而是不给别人任何一点难堪的机会，十分自然妥帖地对别人好，哪怕以后我们再也不会见面了，被温柔对待过的感觉也会永远记得.
王招君 (你看你拉住我的模样),任素汐、,原声带-电影原声、流行-华语流行、,抒情、悲伤、孤独、,国语,118,
心之火,卢卢快闭嘴、阿彻、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、思念、,国语,69,
哪里都是你,队长、,流行-华语流行、嘻哈说唱、,抒情、动感、悲伤、抑郁、快乐、爱情、思念、苦情、放松、憧憬、治愈、孤独、轻快、遗憾、感人、,国语,65,这首歌表达了对已经失去感情的一种怀念之情，这首歌的整个旋律和高昂的声线，以及所表达的细腻感情，都完美地结合在一起。尤其是歌曲中所使用的乐器，更是给人一种不一样的体验。带有抒情摇滚风味的《哪里都是你》，让人一听就非常怀念从前。
多远都要在一起,G.E.M.邓紫棋、,流行-华语流行、,甜蜜、抒情、动感、幸福、悲伤、抑郁、快乐、爱情、思念、浪漫、放松、憧憬、孤独、酒吧、轻快、洒脱、正能量、感人、,国语,135,多远都要在一起这首曲子整曲由钢琴伴奏，旋律如同心跳一般高低起伏，气氛一直在往上提到中间地段节奏和氛围的渲染让歌再次升华，在氛围的衬托下带着速度为节奏二倍的音效将主旋律抛出，爱没学过地理，我能接受异地恋接受不了你的离去，到最后，一切音效消失，全曲终。
我想念,汪苏泷、,流行-华语流行、,抒情、悲伤、快乐、爱情、思念、孤独、轻快、遗憾、,国语,61,
离别开出花,就是南方凯（项学凯）、,流行-华语流行、,抒情、,国语,105,
姑娘别哭泣,柯柯柯啊、,流行-华语流行、,热血、抒情、动感、悲伤、平静、放松、KTV、遗憾、,国语,100,
如果呢,郑润泽、,流行-华语流行、,甜蜜、抒情、清新、动感、幸福、紧张、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、轻快、洒脱、遗憾、感人、,国语,62,2021年，郑润泽发行的新专辑《如果呢》这首歌的大意就是人生没有如果，多少人都希望有如果，可惜没有如果，或许有如果一切都会改变
夏夜最后的烟火,颜人中、,流行-华语流行、,甜蜜、抒情、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、正能量、感人、,国语,96,颜人中〈夏夜最后的烟火〉作词是陆菱纱，作曲是史晓天，编曲是史晓天/周鹏霄。“你的存在，治愈我。”颜人中治愈的嗓音就像明天的晚霞，是那么的美好、治愈，你永远想象不出明天的晚霞是怎样的好看。
把回忆拼好给你,王贰浪、,流行-华语流行、,抒情、动感、悲伤、平静、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、孤独、轻快、洒脱、亲情、遗憾、感人、,国语,80,原曲为《願い~あの頃のキミへ~》，由一只然进行中文填词。一生中总会堆积许多回忆碎片，和你和他。互相陪伴着看过的每一场风景，一起折的花，逃亡的盛夏，如今都成为寂寞时的回忆。听王贰浪轻轻地唱着，你是否看见了拼图里的那个他。“就算如今，天各一方，把回忆拼好给你。”
十二月的奇迹,呆呆破、,流行-华语流行、,抒情、悲伤、,国语,60,
虚拟,陈粒、,民谣-华语民谣、,抒情、放松、KTV、,国语,129,陈粒的音乐特点表现于她在演唱中所表达的那种野性，是摆脱男性社会评头论足的自逐，是脱离孤芳自赏暗自神伤的开阔，是一种超脱性别桎梏的幽暗心情，所以她的歌声男女通吃。
天外来物,薛之谦、,流行-华语流行、,抒情、动感、紧张、悲伤、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、神秘、酒吧、轻快、洒脱、遗憾、感人、,国语,68,这首歌伴随着鼓点开启的唱腔优美深沉，无尽的情意在鼓声中飘荡，诉说着既倾慕又彷徨的激荡心绪。前段音乐韵律精准地让人仿佛感觉置身于天外，后段词曲质感鲜明，空间的辽阔在歌声中被具像化，像展开的晴朗画卷，不自觉的引领着听众在不同的空间中漫游。
给你呀（又名：for ya）,蒋小呢、,流行-华语流行、嘻哈说唱-流行说唱、,甜蜜、抒情、清新、动感、幸福、平静、快乐、爱情、思念、浪漫、放松、憧憬、治愈、轻快、洒脱、感人、,国语,90,暗恋美好却孤寂，太多不确定产生了许多疑问，疑问的增加恰是情感越发炙热的表达。“海底十万米”，爱意隐秘而浓烈。演唱者音色的冷感，有爱无回应的落寞，但更具自我独立之态。旋律中萦绕的忧伤，让歌曲更具层次感。
暖一杯茶,邵帅、,民谣-流行民谣、,抒情、幸福、悲伤、快乐、爱情、思念、浪漫、放松、憧憬、治愈、感人、,国语,70,静静地听着仿佛感受到了这份温柔的力量，不铿锵但心安 ，此刻脑海里像看电影一样，是一片对未来模糊又期待的画面
苦茶子,Starling8、MoreLearn 27、FIVESTAR、,嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、,抒情、快乐、,国语,137,感觉这个歌曲时长2：50很巧妙，既引人一笑，又显出了歌词中“我”的随意随性，叛逆自由，挺灵性的
Nothin' on Me,Leah Marie Perez、,另类/独立、,动感、慵懒、放松、,英语,100,
起风了,买辣椒也用券、,流行-华语流行、,热血、抒情、清新、动感、幸福、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、苦情、活力、放松、憧憬、治愈、孤独、酒吧、洒脱、亲情、友情、遗憾、感人、,国语,75,原版的《起风了》，就像一个人走在乡间的小路上，四下无人，远方的天蔚蓝辽阔，迎面而来的风很暖，让人想起了从前。歌声透露出一种随意洒脱的感觉，不是为了炫技，而是唱给自己听！整首歌是一种慵懒自由的氛围！
若把你,Kirsty刘瑾睿、,流行-华语流行、,抒情、悲伤、洒脱、,国语,107,无论是作词还是作曲《若把你》都让人眼前一亮，曲调悠扬悦耳像流水一般灵动，词句不拘泥于韵脚意趣横生，刘瑾睿自信稳定的发挥更是锦上添花，流行性与个人风格的取舍拿捏的恰到好处。而且声音可空灵，就像来自远方的呼唤。
我们的歌,刘大拿、,流行-华语流行、,甜蜜、幸福、快乐、爱情、放松、,国语,74,
达尔文,林俊杰、,流行-华语流行、,抒情、悲伤、平静、快乐、爱情、放松、治愈、孤独、洒脱、遗憾、,国语,67,
如果这就是爱情,en、,流行、,抒情、悲伤、思念、,国语,75,
唯一,告五人、,另类/独立-独立流行、,甜蜜、抒情、悲伤、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、酒吧、洒脱、遗憾、感人、,国语,69,前奏缓缓淡入的钢琴声，感觉和《on my way》（《唐人街探案3》插曲）有异曲同工之妙，副歌和人声部分也是温柔刚毅兼备，两首歌的律动传递的感觉谜之相似，奇妙的是，可以随心而变，低落时它能足以安静疗愈，兴奋时亦可愉悦心境，特适合一个人安静时单曲循环。
水星记,郭顶、,流行-华语流行、,抒情、动感、紧张、悲伤、平静、梦幻、抑郁、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、洒脱、正能量、遗憾、感人、,国语,66,这首歌，循序渐进的旋律实在感染气氛，钢琴的循环小节非常有利于感情的宣泄，就像一首自然而然的诗，歌手嗓音和韵律搭配很好，还是，感觉无法言述的让人舒服的共情方式。这或许是听歌时最喜欢的一类，很自然的带入歌曲的境界，容易让人回忆起很多事情，好歌，怪不得我喜欢的你喜欢它。
在你的身边,盛哲、,节奏布鲁斯、流行-华语流行、蓝调、,抒情、悲伤、爱情、思念、放松、憧憬、治愈、感人、,国语,81,这首歌给我的最大关键词是“释怀”。在男孩的路途上，刚好捡起了女孩掉落的花束——我们相爱只需要一刹对视💐后来我又陪你走了一段路，但是人与人的速度是不一样的。我还是要骑着摩托车去向我的雾野，而我们的对视永远定格在秋天落叶间。
我看了56次日落,邵甲天-ET、邹念慈、,嘻哈说唱-流行说唱、,抒情、悲伤、梦幻、抑郁、爱情、思念、浪漫、苦情、放松、憧憬、孤独、酒吧、洒脱、遗憾、,国语,75,
11,队长、黄礼格、,嘻哈说唱-流行说唱、,甜蜜、抒情、动感、幸福、悲伤、快乐、爱情、思念、慵懒、浪漫、苦情、放松、憧憬、治愈、孤独、遗憾、感人、,国语,73,"这首歌的含义是回忆了两个人在一起的快乐时光,是一首浪漫的情歌，这首歌的歌词很真实也很扎心，从歌词的描述上，能够清晰感受到作者对于这段情感的感受，既无奈又不舍，就把我爱意都掩埋是这首歌最真实的情感体现。"
绽放,郑润泽、,流行-华语流行、,抒情、幸福、悲伤、平静、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、正能量、遗憾、感人、,国语,65,
岁月神偷·十年,金玟岐、NINEONE#乃万、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、思念、,国语,60,
风驶过的声音是,海洋Bo、费米Frieme、Zy、,嘻哈说唱-情绪说唱、,抒情、紧张、悲伤、平静、思念、放松、憧憬、治愈、孤独、洒脱、正能量、遗憾、感人、,国语,92,
直到你降临,阿肆、,流行-华语流行、,悲伤、爱情、,国语,71,阿肆的歌总给人一种归属感。独自漂泊了多年看惯了人性冷暖的坚强女生，始终保持纯良，对未来充满期待，不断被打击不断去振作，多希望有个人能来拯救自己陪伴自己，期待值拉满的某天，他终于出现了。
忘记,郑润泽、,流行-华语流行、,孤独、悲伤、抒情、,国语,68,
普通人生,海洋Bo、,嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,抒情、悲伤、平静、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、洒脱、亲情、友情、遗憾、感人、,国语,115,
精卫,30年前，50年后、,摇滚-流行摇滚、,抒情、动感、紧张、悲伤、梦幻、抑郁、快乐、爱情、思念、活力、放松、憧憬、治愈、孤独、神秘、洒脱、激烈、大气、遗憾、感人、,国语,110,第一个音符出来那一瞬间，鸡皮疙瘩不受控制冒出，身体在战栗，眼泪不受控制，震撼至极的歌曲
我只能离开,刘思达LOFTHESTAR、,流行-华语流行、嘻哈说唱-流行说唱、,抒情、悲伤、酒吧、,国语,89,
如果爱忘了,王贰浪、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、遗憾、,国语,74,
晚风,7copy、BT07、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、快乐、爱情、苦情、放松、憧憬、治愈、孤独、酒吧、轻快、洒脱、遗憾、感人、,国语,88,这首歌的旋律真的很适合傍晚夕阳即将落幕时，阳台上，18楼，躺在椅子上，看着一点点落下去的夕阳，很放松。
我的美丽feat.海洋Bo,海洋Bo、高睿、,嘻哈说唱-流行说唱、,抒情、清新、幸福、悲伤、快乐、爱情、思念、慵懒、放松、憧憬、治愈、轻快、洒脱、遗憾、,国语,117,“抚摸斑驳的树影转圈盘旋，金色夕阳的呓语绕耳缠绵。”好有画面感的歌词，细细聆听，倍感生活的美好。整首歌曲，既有温柔女声铺垫开来，又有酷酷又动感的说唱混入其中。总之，还是那个道理——歌手用心了，作品才能打动听众的心。
雪 Distance,Capper、罗言、,嘻哈说唱-旋律说唱、嘻哈说唱-中文嘻哈、嘻哈说唱-模糊说唱、,抒情、动感、紧张、悲伤、梦幻、抑郁、快乐、思念、活力、放松、憧憬、治愈、孤独、酒吧、轻快、洒脱、遗憾、感人、,国语,100,
流星雨又来临,魏晨、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、KTV、正能量、,国语,68,可塑性极高，既能与各类音乐作品磨合到位，也能保持住自己的音色特征与优势，专业性和商业性可兼顾，实属难得。 
谁 (Live版),廖俊涛、,流行-华语流行、,抒情、悲伤、抑郁、爱情、思念、浪漫、苦情、孤独、酒吧、洒脱、大气、遗憾、感人、,国语,,廖俊涛通过这张LIVE现场辑再次向外界证实了他极富潜力的音乐创作、音乐制作、作品演绎三重能力，如果说录音室版本是完美主义者为了精益求精，那么廖俊涛Live Recording的过程则像一个音乐冒险家重现音乐制作最初的形态，用真实和实力还原音乐本质。
干杯,五月天、,流行-华语流行、,幸福、快乐、正能量、,国语,82,
普通到不普通的人生,华晨宇、,流行-华语流行、,幸福、可爱、快乐、,国语,109,
再次爱上你 beat,Zy、,流行-华语流行、,甜蜜、热血、抒情、动感、幸福、悲伤、可爱、快乐、爱情、思念、放松、治愈、,英语,75,
形容,沈以诚、,流行-华语流行、,抒情、动感、快乐、思念、酒吧、旅游、轻快、亲情、有氧、家务、,国语,83,这首歌给我的感觉就是清透的绿色在眼前像是流动的颜料 然后迸发出一条条的藤蔓 倏然开满花
All My People,Alexandra Stan、Manilla Maniacs、,电子-电子流行、,热血、动感、,英语,128,Alexandra Stan是来自罗马尼亚的才气歌手兼作曲家，生于1989年6月10日。2009年，发行出道单曲“棒棒糖（PARAM PAM PAM）”。
太阳,LZ轮子、,嘻哈说唱-流行说唱、,抒情、悲伤、放松、孤独、,国语,75,
慢慢,岳燃、,流行-华语流行、,放松、,国语,63,
如果这就是爱情,Zy、,嘻哈说唱、,梦幻、放松、动感、,国语,100,
感谢你的出现 过去的往事就如烟,BALLINLAB、,流行-华语流行、嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,甜蜜、悲伤、爱情、慵懒、浪漫、放松、,国语,101,
如果这就是爱情,LZ轮子、,嘻哈说唱-流行说唱、,幸福、快乐、,国语,98,
可能,程响、,民谣-华语民谣、,抒情、幸福、悲伤、快乐、孤独、酒吧、,国语,98,
会呼吸的痛,梁静茹、,流行-华语流行、,抒情、悲伤、思念、,国语,111,
姑娘别哭泣 (弹唱版),柯柯柯啊、,流行-华语流行、,抒情、悲伤、抑郁、思念、苦情、放松、治愈、孤独、遗憾、,国语,100,
孤雏,AGA、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,78,
爱人错过,告五人、,另类/独立-独立流行、流行-华语流行、,热血、抒情、动感、悲伤、梦幻、快乐、爱情、思念、浪漫、活力、放松、憧憬、治愈、孤独、酒吧、轻快、洒脱、正能量、有氧、遗憾、感人、家务、,国语,139,这旋律听着好像在漫天星辰中高速穿梭，飞到了外太空，失去了地心引力，银河中闪烁着光芒的就是我和你。
飞飞,功夫胖KungFuPen、KEY.L刘聪、THE-BETA、,嘻哈说唱-中文嘻哈、,酒吧、动感、抒情、,国语,92,
多希望你能在我身边,Zy、,流行-华语流行、,动感、放松、,韩语,62,
不值得,梦飞船、,节奏布鲁斯、流行-华语流行、,抒情、悲伤、爱情、慵懒、浪漫、放松、,国语,77,气压惊人！气息轻巧纯净，毫无压迫感，一不经意就被迷了进去，很值得细细品味。最欣赏这首歌的气，由气表达出了意境，正是其巧妙之处。永远听！
夜游,曾柯淳、,节奏布鲁斯、,动感、放松、,国语,85,
月光,胡彦斌、,流行、,抒情、悲伤、遗憾、,国语,109,
像我这样的人,毛不易、,流行-华语流行、,抒情、悲伤、平静、放松、憧憬、治愈、孤独、酒吧、感人、,国语,61,这首歌的作词作曲都来自毛不易，他的创作灵感都是来自他生活的不易，一个本来单纯的人却告别了单纯，每句歌词都写满他内心里面的真实想法，把自己的不满写进他的歌里，谁又不是其中的一员，大家都是碌碌无为为的人，又怎了甘心做平凡的人。
不遗憾,陈冬霖、,流行、,抒情、,国语,66,
counter attack,老伙计、,流行-华语流行、轻音乐、,抒情、悲伤、平静、梦幻、抑郁、思念、慵懒、放松、憧憬、治愈、孤独、学习、遗憾、感人、,纯音乐,143,听这个歌感觉像一艘孤舟独自漂泊在大海上，天空的星星撒在海面，船上，眼睛里。
冻结,林俊杰、,流行-华语流行、,抒情、悲伤、,国语,122,
兜兜转转,LZ轮子、,流行-华语流行、嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,抒情、动感、悲伤、思念、苦情、活力、孤独、,国语,92,
感谢你的出现,Zy、,流行-华语流行、,可爱、快乐、放松、,韩语,84,
他在乎（我去世了，然后...）,Spylent、,嘻哈说唱-陷阱说唱、嘻哈说唱-喜剧说唱、嘻哈说唱-意识说唱、,动感、快乐、活力、轻快、,国语,76,
山河图,凤凰传奇、,流行、,动感、活力、热血、,国语,75,
离别开出花,夹心糯米团、,流行、,动感、活力、,国语,127,
最初的记忆,徐佳莹、,原声带-电视剧原声、流行-华语流行、,悲伤、孤独、,国语,67,喜欢lala的声音，一如春天里拂过我脸颊的微风、夜晚能让人安睡的淅淅沥沥的雨声、恋人在耳边的轻声低喃，很舒服的感觉，清澈自然。我不知道《夏至未至》是个什么故事，但我总归能体会歌里那渐渐失恋是什么样的味道。
还是会想你,林达浪、h3R3、,嘻哈说唱-流行说唱、,抒情、紧张、悲伤、思念、苦情、遗憾、,国语,82,很自然微妙的旋律，柔情的声音，好像在路灯闪亮繁华的都市，听到了一丝内心的幽静，轻风拂过脸颊，耳机里的声音让人沉浸在两个人的世界，静静的，感受着歌曲中的眷恋，是沉醉，是不舍，是暖意，是杂合了情感故事的音乐，很奇妙的感觉，似乎能感受到温度，形状，颜色的音符，沾满了所有的思绪和心头！
没有泪点,葛东琪、,流行-华语流行、,抒情、动感、悲伤、苦情、放松、治愈、KTV、正能量、遗憾、,国语,73,作词作曲都很棒，歌词都能融进心里，特别是在“叫做挣扎”真的感受到的是用力咬牙唱出来的，因为，此时此刻就是挣扎。最难的是整首歌情绪不偏激，反倒是很压抑住自己。因为没有人懂，所以只能自己独自消化。我很喜欢这首歌。
能不能再爱我一遍,靓仔烤脑花、,流行-华语流行、,抒情、幸福、悲伤、快乐、爱情、,国语,67,
晚风心里吹,阿梨粤、,流行-粤语流行、,抒情、,粤语,63,一开始只有吉他，轻轻柔柔带进来；一句结束，鼓进场，拉开序幕，紧接一段绝妙的吉他solo，间奏加入提琴营造氛围；第二段开始，鼓一点一点渐强，累积情绪；进入高潮，音量反而弱下来，但是律动更强了，完美展现那种情绪在心底深处暗流涌动的感觉。这是我很长时期听到最好的歌，最好的编曲，最好的鼓。
月亮代表我的心里有问题,三角COOL、,嘻哈说唱-中文嘻哈、,动感、爱情、,国语,93,
