歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Our Own Heaven,Masetti、,流行-欧美流行、,热血、动感、快乐、放松、轻快、正能量、极限运动、,英语,90,
Cool Kids,Echosmith、,流行-欧美流行、,动感、快乐、活力、轻快、正能量、,英语,130,
Sour Candy,Lady Gaga、BLACKPINK、,流行-韩国流行、,,英语,121,
Ur So F**kInG cOoL,Tones and I、,流行-欧美流行、,热血、抒情、动感、可爱、快乐、思念、活力、愤怒、极限运动、,英语,78,
Closer,The Chainsmokers、Halsey、,电子-未来贝斯、,动感、活力、夜店、极限运动、举铁、,英语,94,
"Annen-Polka, Op.117",Wiener Philharmoniker、Herbert von Karajan、,古典、,动感、放松、,纯音乐,82,
"Waltz in F Minor, Op.1",Valentina Lisitsa、,轻音乐、古典-浪漫主义音乐、,平静、放松、学习、,纯音乐,123,
"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"":3. Allegretto",Alfred Brendel、,古典-古典主义音乐、,爱情、浪漫、,纯音乐,75,
Sonata In F Minor (Andante moderato) Kk.466,王羽佳、,古典-巴洛克音乐、,平静、放松、学习、冥想、,,130,
"Waltz No.13 in D flat, Op.70 No.3",Vladimir Ashkenazy、,古典、,动感、活力、,,172,
Images for Orchestra:3. Ibéria-2. Les parfums de la nuit,Bernard Haitink、Concertgebouworkest、,古典、,梦幻、放松、冥想、,,129,
Canon and Gigue in D major - arr. Max Seiffert:1. Canon,Herbert von Karajan、,古典-巴洛克音乐、,放松、学习、助眠、,纯音乐,90,
"12 Etudes, Op.25:No.5 In E Minor",Jan Lisiecki、,古典、,放松、,纯音乐,138,
"12 Etudes, Op.10:No.3 In E",Jan Lisiecki、,古典-浪漫主义音乐、,平静、放松、,纯音乐,142,
"Serenade No. 2 in A Major, Op. 16: II. Scherzo. Vivace - Trio",Johannes Brahms、London Symphony Orchestra、Bernard Haitink、,古典、,放松、清新、,英语,104,
"3 Valses, Op. 64 : No. 2 In C Sharp Minor. Tempo giusto",Maurizio Pollini、,古典-浪漫主义音乐、,平静、放松、冥想、,纯音乐,166,
Les Beautés du Diable,Angèle Dubeau、La Pietà、,古典、,放松、冥想、可爱、快乐、,英语,,
"Danse Macabre, Op. 40, R.171",Orchestre Symphonique de Montréal、Andrew Wan、Kent Nagano、,古典、,热血、动感、放松、,欧美,117,
Appalachian Spring:VII. Doppio movimento (Variations on a Shaker Hymn - Simple Gifts),Aurora Orchestra、Nicholas Collon、,古典、,平静、放松、学习、冥想、,,131,
Brandenburg Concerto No.5 in D BWV 1050:1. Allegro,English Chamber Orchestra、Benjamin Britten、,古典-巴洛克音乐、,放松、治愈、学习、,,,
"Ballet Intermezzo, K.299c (Sketches compl. & orch. E. Smith):2. Contredance",Academy of St. Martin in the Fields、Sir Neville Marriner、Wolfgang Amadeus Mozart、,古典、,放松、可爱、快乐、,纯音乐,132,
"24 Caprices For Violin, Op.1:No. 9 In E",David Garrett、,古典-浪漫主义音乐、,放松、助眠、,纯音乐,163,
"4 Impromptus Op.142, D.935:No.3 in B flat: Theme (Andante) with Variations",Alfred Brendel、,古典、,平静、放松、学习、冥想、,纯音乐,200,
"3 Duets, WoO 27: No. 1 in C Major (arr. F. Hermann for violin and cello):I. Allegro comodo",John Mills、,古典、,快乐、轻快、,英语,,
"2 Arabesques, CD 74, L. 66:No. 2, Allegretto scherzando",Simon Trpceski、,古典、,放松、,,,
"Clavierbüchlein for Anna Magdalena Bach, Book 2, BWV Anh. 113-132: Minuet in G Major, BWV Anh 114",Janos Sebestyen、,古典-巴洛克音乐、,,纯音乐,132,
"6 Moments Musicaux, Op.94 D.780:Moment Musical (D 780/3)",Gil Shaham、Göran Söllscher、,古典-浪漫主义音乐、,梦幻、可爱、快乐、放松、学习、,纯音乐,85,
"Keyboard Sonata in G Major, Hob. XVI:8: I. Allegro",Rudolf Buchbinder、,古典、,悲伤、平静、抑郁、可爱、快乐、爱情、浪漫、放松、,纯音乐,153,
"Concerto No.4 In E Flat, K495: III.Rondo, Allegro Vivace",Wolfgang Amadeus Mozart、Banda Sinfonica “La Artística” Bunol、Henrie Adams、Vicente Zarco Pitarch、Vicente Zarzo Pitarch、,古典、,热血、动感、放松、学习、,意大利语,,
Libertango,马友友、,轻音乐、古典-古典跨界、拉丁音乐-探戈、,清新、爱情、浪漫、放松、,纯音乐,139,
"Grand Galop chromatique in E-Flat Major, S. 219",郎朗、,轻音乐、古典-浪漫主义音乐、,放松、可爱、快乐、,纯音乐,161,
Coppélia - Tableau 1:No. 1 Valse,David Zinman、Rotterdam Philharmonic Orchestra、,古典-浪漫主义音乐、,咖啡厅、放松、热血、动感、,,,
"Divertimento in B-Flat Major, K. Anh. 227:I. Allegro",Oslo Philharmonic Wind Soloists、,古典、,可爱、快乐、放松、,英语,,
"Piano Sonata No.16 in C, K.545Sonata facile:1. Allegro",内田光子、,古典-古典主义音乐、,平静、放松、,纯音乐,133,
"Adagio in E Major, K. 261",Nathan Milstein、Arthur Balsam、Wolfgang Amadeus Mozart、,古典、,平静、放松、,英语,,
"Hungarian Rhapsody No.6 In D-Flat Major, S.244",Martha Argerich、,古典-浪漫主义音乐、,平静、放松、,欧美,,
"Sonata in E Flat Major, K.282: Adagio",George Walker、Wolfgang Amadeus Mozart、,古典、,学习、平静、放松、治愈、,英语,,
Menuett aus Divertimento D-dur KV334,Arthur Grumiaux、,古典-古典主义音乐、,爱情、浪漫、放松、学习、,纯音乐,111,
"Dolly, Op. 56:Berceuse (1894)",Kathryn Stott、Gabriel Fauré、,古典、,平静、放松、学习、助眠、冥想、,纯音乐,133,
"Violin Sonata No.2 in A Major, Op.12 No.2:2. Andante più tosto allegretto",Jacques Prat、Gilles Nicolas、,古典、,抒情、思念、,纯音乐,137,
"Piano Sonata No. 32 in G Minor, Hob. XVI:44:II. Allegretto",Emanuel Ax、,,平静、放松、学习、,,,
Hungarian Dance,Johannes Brahms、,古典、,动感、爱情、浪漫、活力、舞蹈、,纯音乐,133,
"Sinfonia No. 5 in E-Flat Major, BWV 791",Simone Dinnerstein、,古典、,平静、放松、,纯音乐,,
Pieces de clavecin (1724):Rigaudon [arr. Heifetz],Itzhak Perlman、Samuel Sanders、,古典、,可爱、快乐、放松、,,183,
Voices of Spring - Waltz Op. 410,Hallé Orchestra、Bryden Thomson、Bramwell Tovey、,古典、,热血、动感、放松、助眠、,纯音乐,199,
"Grande valse brillante in E-Flat Major, Op. 18",Arthur Rubinstein、,古典、,平静、放松、可爱、快乐、,纯音乐,119,
"Violin Concerto in B-Flat Major, Op. 10 No. 1: I. Allegro",Leila Schayegh、,古典-巴洛克音乐、,热血、动感、放松、,纯音乐,,
"Wiener Blut (Vienna Blood), Op. 354",Budapest Philharmonic Orchestra、,古典、,大气、,,,
"Gold und Silber (Gold and Silver), Op. 79",Cologne Radio Symphony Orchestra、Helmut Froschauer、,古典-二十世纪音乐、,放松、,英语,,
"3 Waltzes, Op. 34:No. 2 in A Minor",Aldo Ciccolini、,古典-浪漫主义音乐、,浪漫、爱情、,,,
"Serenade for Strings, Op.48:II. Walzer",Pyotr Ilyich Tchaikovsky、,古典、,平静、放松、学习、,纯音乐,184,
"Fidelio, Op. 72:Act I: Overture",Wolfgang Glashof、Alan Titus、Gösta Winbergh、Inga Nielsen、Kurt Moll、Edith Lienbacher、Herwig Pecoraro、Péter Pálinkás、József Moldvay、Kalman Strausz、Hungarian Radio Chorus、Nicolaus Esterházy Sinfonia、Michael Halasz、,古典、,助眠、冥想、放松、热血、动感、,英语,,
"6 Variations on an Original Theme in D Major, Op. 76",Ian Yungwook Yoo、,古典、,放松、,英语,,
Symphony No.7 in A major S.464/7 : 3. Presto - Assai meno presto - Da capo [tutto] - Presto - Assai meno presto - Presto,Franz Liszt、Leslie Howard、,古典、,抒情、,纯音乐,,
"Mephisto Waltz No. 1, S. 514",Khatia Buniatishvili、,古典-浪漫主义音乐、,放松、,,,
"Dorfschwalben aus Österreich, Op. 164",Carlos Kleiber、Wiener Philharmoniker、,古典-浪漫主义音乐、,梦幻、放松、,纯音乐,138,
"Antiche danze ed arie per liuto (Ancient Airs and Dances), P. 114:III. Gagliarda",Konstantin Scherbakov、,古典-二十世纪音乐、,平静、放松、学习、,英语,,
The Waltzing Cat,Simon Tedeschi、Leroy Anderson、Paul Mann、Melbourne Symphony Orchestra、,古典、,放松、平静、冥想、,英语,,
Die Nacht (Arr. for Cello and Guitar by Anja Lechner and Pablo Márquez),Anja Lechner、Pablo Marquez、,古典、,学习、平静、放松、,纯音乐,129,
"Streichquartett No. 2 in E-Flat Major, Op. 26: II. Intermezzo. Allegretto con moto",Jerusalem Quartet、,古典、,学习、放松、可爱、快乐、,英语,,
"The Planets, Op. 32:2. Venus, the Bringer of Peace",Herbert von Karajan、Berliner Philharmoniker、,古典-二十世纪音乐、,梦幻、放松、冥想、,纯音乐,127,
"Syrinx for Solo Flute, L 129",Jadwiga Kotnowska、,古典、,抒情、思念、,纯音乐,,
"Valse sentimentale, Op. 51, No. 6",Metamorphosen Berlin、Wolfgang Emanuel Schmidt、,古典、,抒情、,,130,
"Liebestraum No.3 in A flat, S.541 No.3",Claudio Arrau、,古典、,放松、学习、冥想、,纯音乐,128,
"Estampes, L. 100:I. Pagodes",Daniel Barenboim、Claude Debussy、,古典、,抒情、思念、放松、治愈、,纯音乐,189,
KEEP IT UP,Rex Orange County、,另类/独立、,快乐、活力、动感、放松、,英语,74,
Lemonade,Iris Temple、,节奏布鲁斯、,放松、抒情、,英语,60,
Green Green Grass,George Ezra、,流行-欧美流行、,动感、快乐、活力、KTV、,英语,113,
S&M,Rihanna、,电子-欧陆舞曲、流行-流行舞曲、,动感、可爱、快乐、愤怒、夜店、极限运动、有氧、,英语,127,
Confetti,Little Mix、Saweetie、,流行-欧美流行、嘻哈说唱、,动感、慵懒、放松、,英语,107,
Make You Mine,PUBLIC、,摇滚-流行摇滚、流行-欧美流行、,热血、动感、活力、放松、治愈、,英语,103,
Giddy Up!,Shania Twain、,乡村、,动感、快乐、活力、旅游、,英语,103,
Someone To You,BANNERS、,流行-欧美流行、,,英语,75,
Reinvent,Phoebe Green、,另类/独立、,动感、活力、热血、,英语,102,
All My Exes' Moms,Brooke Alexx、,流行、,动感、活力、快乐、,英语,111,
SNAP,Rosa Linn、,另类/独立-独立流行、流行、,热血、动感、悲伤、快乐、活力、放松、,英语,84,
Vincent,Don McLean、,流行、,甜蜜、爱情、抒情、悲伤、KTV、咖啡厅、正能量、,英语,98,
Cuando Me Enamoro,Andrea Bocelli、,世界音乐、,抒情、悲伤、爱情、慵懒、浪漫、放松、,西班牙语,100,
Run,OneRepublic、,流行、,动感、快乐、活力、放松、KTV、,英语,117,
Gone,Dead Bachelors、,世界音乐-印度音乐、流行-成⼈时代、,抒情、放松、,英语,109,
Sweat (A La La La La Long),Inner Circle、,雷鬼、,,英语,,
No Judgement,Niall Horan、,流行、,动感、活力、,英语,100,
All My Love,Rocazino、,流行、,动感、慵懒、放松、,英语,,
Bad Romance,Lady Gaga、,流行、,动感、活力、放松、快乐、KTV、婚礼、夜店、,英语,120,
Heart Of Glass,Blondie、,流行、,活力、动感、,英语,,
Summer Of Love,Shawn Mendes、Tainy、,流行-欧美流行、,动感、慵懒、活力、放松、,英语,125,
Angel Zoo,Phlake、,节奏布鲁斯-灵魂乐、,动感、活力、,英语,80,
Big Energy,Latto、,流行、嘻哈说唱-流行说唱、嘻哈说唱-南方说唱、,清新、动感、活力、放松、,英语,107,
Cardboard Box,FLO、,节奏布鲁斯-当代节奏布鲁斯、,动感、快乐、爱情、活力、,英语,80,
Find A Way,H.E.R.、Lil Baby、,节奏布鲁斯、,动感、活力、酒吧、,英语,78,
Wonder,Shawn Mendes、,流行、,抒情、动感、家务、幸福、快乐、放松、正能量、活力、,英语,69,
The Impression That I Get,The Mighty Mighty Bosstones、,流行、,,英语,93,
Anything Could Happen,The Academic、,另类/独立、,,英语,,
I Love Me,Demi Lovato、,流行、,动感、快乐、活力、正能量、,英语,75,
Me Too,Meghan Trainor、,流行-欧美流行、,热血、动感、可爱、快乐、搞笑、活力、KTV、正能量、极限运动、举铁、,英语,123,
Bang Bang,Jessie J、Ariana Grande、Nicki Minaj、,二次元-动漫歌曲、流行-欧美流行、,热血、动感、快乐、活力、KTV、篮球、足球、极限运动、有氧、,英语,149,
Call Me Maybe,Carly Rae Jepsen、,流行-欧美流行、,快乐、放松、轻快、极限运动、,英语,120,
Style,Taylor Swift、,电子-合成器流行、流行-欧美流行、,抒情、,英语,95,
Can't Remember To Forget You,Shakira、Rihanna、,流行、,活力、动感、,英语,137,
Roses,The Chainsmokers、ROZES、,电子-未来贝斯、,动感、快乐、爱情、活力、KTV、夜店、酒吧、,英语,100,
Love You Like a Love Song,Selena Gomez、,流行-流行舞曲、,热血、动感、快乐、爱情、活力、KTV、夜店、极限运动、,英语,116,
Chance,Aspyer、Kyle Reynolds、Carly Jay、,电子-未来贝斯、,热血、抒情、清新、动感、梦幻、快乐、活力、放松、酒吧、轻快、,英语,82,
Problem,Ariana Grande、Iggy Azalea、,流行-欧美流行、,动感、KTV、极限运动、举铁、,英语,104,
We Are Never Ever Getting Back Together,Taylor Swift、,流行-欧美流行、,动感、活力、,英语,86,
I Just Wanna Run,The Downtown Fiction、,摇滚-流行摇滚、,热血、抒情、清新、快乐、爱情、思念、活力、放松、KTV、酒吧、轻快、正能量、极限运动、,英语,128,
I Really Like You,Carly Rae Jepsen、,电子、流行-欧美流行、,甜蜜、热血、抒情、动感、快乐、爱情、思念、浪漫、活力、KTV、咖啡厅、婚礼、酒吧、轻快、极限运动、,英语,122,
Shape of You,Ed Sheeran、,流行-欧美流行、,酒吧、,英语,95,
Uptown Funk,Mark Ronson、Bruno Mars、,节奏布鲁斯-放克、,热血、动感、悲伤、快乐、爱情、活力、酒吧、轻快、有氧、,英语,115,
Love Yourself,Justin Bieber、,流行-欧美流行、,抒情、清新、动感、悲伤、平静、快乐、爱情、慵懒、浪漫、放松、憧憬、治愈、KTV、咖啡厅、酒吧、旅游、轻快、洒脱、正能量、暴走、家务、通勤、,英语,99,
All About That Bass,Meghan Trainor、,流行、,KTV、动感、快乐、婚礼、,英语,136,
Counting Stars,OneRepublic、,摇滚-流行摇滚、,热血、抒情、动感、快乐、爱情、思念、活力、酒吧、篮球、正能量、极限运动、举铁、,英语,122,
Primadonna,MARINA、,另类/独立、流行、,动感、活力、,英语,128,
Kiss and Make Up,Dua Lipa、BLACKPINK、,流行-欧美流行、,动感、活力、,英语,100,
Slow Down,Madnap、Pauline Herr、,电子-陷阱舞曲、流行-欧美流行、,热血、抒情、动感、紧张、悲伤、梦幻、快乐、爱情、思念、慵懒、浪漫、苦情、活力、放松、憧憬、治愈、孤独、夜店、轻快、洒脱、极限运动、遗憾、,英语,97,这首歌真的好美啊，很有故事感。就像在快节奏的生活中，在忙碌的城市里抬头望天空，再低头沉在学习工作里，心中始终有一方宽广的天。
NO,Meghan Trainor、,流行-欧美流行、,动感、快乐、活力、,英语,93,
Treasure,Bruno Mars、,节奏布鲁斯-放克、流行-欧美流行、,甜蜜、热血、动感、快乐、爱情、慵懒、放松、酒吧、轻快、极限运动、,英语,115,
Tattoo on My Face,NLSN、,电子-电子流行、,动感、快乐、活力、极限运动、举铁、,英语,98,
End Of The Night,Danny Avila、,电子-未来贝斯、,热血、抒情、动感、快乐、爱情、思念、浪漫、活力、夜店、篮球、足球、轻快、正能量、,英语,100,
AMAZING,Rex Orange County、,另类/独立、,动感、快乐、爱情、轻快、,英语,125,
Look What You Made Me Do,Taylor Swift、,流行-欧美流行、,抒情、,英语,128,
That's What I Like,Bruno Mars、,节奏布鲁斯、,甜蜜、抒情、动感、快乐、爱情、思念、浪漫、活力、放松、旅游、有氧、驾车、家务、,英语,133,
TiK ToK,Kesha、,电子、流行-欧美流行、流行-流行舞曲、,甜蜜、热血、抒情、动感、可爱、快乐、爱情、思念、活力、放松、夜店、婚礼、酒吧、篮球、足球、旅游、轻快、正能量、有氧、驾车、家务、,英语,119,
Worth It,Fifth Harmony、Kid Ink、,嘻哈说唱-流行说唱、,,英语,100,
Sing,Ed Sheeran、,流行-欧美流行、,动感、快乐、放松、旅游、轻快、正能量、举铁、,英语,119,
Circles,Post Malone、,流行-欧美流行、嘻哈说唱、,热血、抒情、动感、爱情、慵懒、活力、放松、夜店、酒吧、极限运动、举铁、,英语,120,
DIGGIN U,Forrest Frank、,流行、,快乐、,英语,152,
Eye Know,De La Soul、,原声带、,动感、爱情、浪漫、放松、,,,
No Roots,Alice Merton、,流行-欧美流行、,热血、动感、快乐、爱情、活力、酒吧、轻快、正能量、极限运动、举铁、,英语,114,
Eyes On You,Nicky Youre、,流行、,动感、活力、快乐、,英语,133,
Renaissance,Steve James、Clairity、,电子-电子流行、流行-欧美流行、,热血、抒情、清新、动感、快乐、思念、慵懒、活力、放松、酒吧、轻快、正能量、激烈、大气、极限运动、有氧、家务、,英语,90,
Until I Found You,Stephen Sanchez、,流行-欧美流行、,抒情、爱情、慵懒、浪漫、放松、KTV、旅游、,英语,67,
It's a Vibe,2 Chainz、Ty Dolla $ign、Trey Songz、Jhene Aiko、,嘻哈说唱-陷阱说唱、,动感、酒吧、,英语,72,
Heaven,Niall Horan、,流行、,动感、放松、热血、快乐、,英语,92,
Rush,Ayra Starr、,世界音乐、,,英语,100,
Teenage Dream,Stephen Dawes、,电子、,悲伤、快乐、放松、,英语,113,
World's Smallest Violin,AJR、,另类/独立-独立流行、,热血、动感、悲伤、快乐、活力、放松、治愈、孤独、旅游、轻快、正能量、,英语,114,
Meet Me At Our Spot,Christian French、,流行、,动感、快乐、活力、,英语,159,
