歌名,歌手,曲风,推荐标签,语种,BPM,乐评
Kung Fu,Cordae、,嘻哈说唱-陷阱说唱、,动感、活力、酒吧、,英语,125,
Swervin,A Boogie Wit da Hoodie、6ix9ine、,嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、嘻哈说唱-陷阱说唱、,动感、活力、,英语,92,
Wake Up in the Sky,Gucci Mane、Bruno Mars、Kodak Black、,嘻哈说唱-陷阱说唱、,动感、慵懒、活力、放松、酒吧、,英语,71,
Tetris,Derek King、,节奏布鲁斯、嘻哈说唱、,动感、,英语,,
COPYCAT,Billie Eilish、,另类/独立-另类流行、电子-缓拍、,热血、动感、紧张、悲伤、爱情、慵懒、浪漫、放松、神秘、,英语,126,
Fashion Killa,A$AP Rocky、,嘻哈说唱-陷阱说唱、,动感、活力、舞蹈、,英语,139,
hotline bling,Billie Eilish、,另类/独立-独立流行、,清新、慵懒、放松、,英语,113,
The Fighter,Keith Urban、Carrie Underwood、,乡村-乡村流行、,动感、快乐、婚礼、极限运动、举铁、,英语,131,
my boy,Billie Eilish、,另类/独立-独立流行、,动感、爱情、浪漫、放松、,英语,89,
you should see me in a crown,Billie Eilish、,另类/独立-另类流行、,抒情、动感、爱情、慵懒、放松、KTV、黑暗、极限运动、,英语,75,
bury a friend,Billie Eilish、,另类/独立-独立流行、,抒情、动感、紧张、悲伤、爱情、浪漫、活力、神秘、,英语,119,
Stay in School,Tyga、,嘻哈说唱、,动感、活力、,英语,,
Bygone,刘柏辛Lexie、,嘻哈说唱-陷阱说唱、,动感、快乐、,英语,117,
Scared of the Dark,Lil Wayne、Ty Dolla $ign、XXXTENTACION、,原声带-电影原声、嘻哈说唱-流行说唱、嘻哈说唱-陷阱说唱、,抒情、动感、悲伤、思念、活力、正能量、遗憾、,英语,80,
Portland,Drake、Quavo、Travis Scott、,嘻哈说唱-陷阱说唱、,动感、,英语,135,
Nada,刘柏辛Lexie、,嘻哈说唱-流行说唱、,动感、慵懒、放松、,国语、英语,101,
Project Dreams,Marshmello、Roddy Ricch、,嘻哈说唱、,动感、活力、夜店、,英语,80,
Monday (prod. OG Parker x Deko),Offset、,嘻哈说唱、,活力、动感、酒吧、,英语,125,
蛋炒饭 (Feat.MengZi&Melo),谢帝、Melo、Mengzi、,嘻哈说唱-快嘴说唱、,热血、动感、活力、,四川话,115,
she ready,Lil Yachty、PnB Rock、,嘻哈说唱、,动感、活力、,英语,,
Gang Up,Young Thug、2 Chainz、Wiz Khalifa、PnB Rock、,原声带-电影原声、嘻哈说唱-旋律说唱、,热血、动感、慵懒、活力、放松、极限运动、举铁、,英语,75,
YuNg BrAtZ,XXXTENTACION、,嘻哈说唱-钻头说唱、,激烈、,英语,128,
I Want (Remix),A$AP Rocky、A$AP Nast、,嘻哈说唱、,抒情、动感、思念、活力、酒吧、,英语,121,
Black,Buddy、A$AP Ferg、,嘻哈说唱-陷阱说唱、,热血、动感、活力、夜店、酒吧、舞蹈、极限运动、举铁、,英语,77,
No Limit REMIX,G-Eazy、A$AP Rocky、French Montana、Juicy J、Belly、,嘻哈说唱-陷阱说唱、,热血、动感、活力、酒吧、,英语,88,
Why Not (Prod. Origami),Higher Brothers、Origami、,嘻哈说唱-陷阱说唱、嘻哈说唱-中文嘻哈、,动感、活力、酒吧、,国语,132,
Young Wild & Free,Snoop Dogg、Wiz Khalifa、Bruno Mars、,嘻哈说唱、,快乐、,英语,95,
Boss Up,Lil Skies、,嘻哈说唱-旋律说唱、嘻哈说唱-陷阱说唱、,热血、动感、活力、,英语,108,
Off White (Remix) [feat. Rich The Kid & MadeinTYO],Global Dan、Rich The Kid、MadeinTYO、,嘻哈说唱、,动感、活力、,英语,77,
infinity (888),XXXTENTACION、Joey Bada$$、,嘻哈说唱-融合说唱、,动感、悲伤、抑郁、酒吧、,英语,84,
Hellspawn,stfu!、,嘻哈说唱、,热血、抒情、动感、可爱、快乐、活力、,英语,82,
JAPAN,Famous Dex、,嘻哈说唱、,动感、幸福、快乐、,英语,88,
Let It Go,88rising、Higher Brothers、BlocBoy JB、,嘻哈说唱、,动感、活力、,英语,110,
GAME OVER,黄硕N-Bomb、,嘻哈说唱-陷阱说唱、,热血、动感、活力、,国语,95,
Congratulations,Post Malone、Quavo、,嘻哈说唱-陷阱说唱、,动感、活力、夜店、婚礼、旅游、散步、激烈、极限运动、举铁、,英语,122,
Shabba,A$AP Ferg、A$AP Rocky、,嘻哈说唱、,舞蹈、活力、动感、热血、,英语,120,
Cocky,A$AP Rocky、Gucci Mane、21 Savage、London On Da Track、,嘻哈说唱-陷阱说唱、,热血、动感、活力、酒吧、举铁、,英语,155,
No Limit,G-Eazy、A$AP Rocky、Cardi B、,嘻哈说唱-陷阱说唱、,动感、活力、夜店、激烈、舞蹈、,英语,,
随心所欲,鱼头_killa4nia、,嘻哈说唱-匪帮放克、嘻哈说唱-中文嘻哈、,动感、快乐、活力、,国语,93,
Eastside LB,Twinz、Warren G、,嘻哈说唱-爵士嘻哈、嘻哈说唱-东岸说唱、嘻哈说唱-匪帮放克、,动感、快乐、爱情、活力、酒吧、,英语,91,
Journey With Me,Twinz、,嘻哈说唱、,动感、爱情、浪漫、活力、酒吧、,英语,97,
Room Service,Higher Brothers、,嘻哈说唱-陷阱说唱、,,英语,134,
Sway,NexXthursday、Quavo、Lil Yachty、,嘻哈说唱-陷阱说唱、,慵懒、放松、举铁、,英语,133,
A.D. 钙奶,Higher Brothers、HARIKIRI、,嘻哈说唱-地域说唱、,动感、活力、,华语,130,
为你我受冷风吹,张信哲、,流行-华语流行、,抒情、悲伤、KTV、,国语,59,
It's a Man's Man's Man's World,Seal、,节奏布鲁斯-灵魂乐、,热血、抒情、动感、,英语,81,
黑街,陈雅雯、,流行-粤语流行、,动感、活力、KTV、舞蹈、,粤语,126,
无赖,郑中基、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、,粤语,111,
最后一班渡轮,蔡国权、,流行-粤语流行、,抒情、,粤语,115,
其实不想走,周华健、,流行-华语流行、,热血、抒情、动感、KTV、,国语,107,
心云,林志颖、,流行-华语流行、,抒情、悲伤、KTV、,国语,112,
一生何求,陈百强、,流行-粤语流行、,抒情、悲伤、思念、KTV、,粤语,124,
美丽的神话Ⅰ,成龙、金喜善、,原声带-电影原声、流行、,甜蜜、抒情、动感、悲伤、快乐、爱情、孤独、KTV、婚礼、感人、,国语,65,
爱的故事.上集,孙耀威、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,121,
用心良苦,张宇、,流行、,KTV、抒情、悲伤、,国语,65,
堆积情感,邝美云、,流行-华语流行、流行-粤语流行、,抒情、悲伤、,华语,108,
特别的爱给特别的你,伍思凯、,流行-华语流行、,抒情、悲伤、爱情、KTV、婚礼、,国语,101,
水中花,谭咏麟、,流行-粤语流行、,抒情、爱情、浪漫、苦情、KTV、,粤语,133,
欢喜就好,陈雷、,流行-闽南语流行、,抒情、动感、快乐、爱情、搞笑、KTV、轻快、洒脱、,闽南语,120,
一场游戏一场梦,王杰、,原声带-电影原声、流行-华语流行、,抒情、悲伤、KTV、,国语,70,
一生不变,李克勤、,流行-粤语流行、,抒情、,粤语,66,
只有你不知道,张学友、,流行-粤语流行、,抒情、KTV、,粤语,71,
想和你去吹吹风,张学友、,流行-华语流行、,抒情、悲伤、KTV、,国语,63,
解情还须系情人,黄凯芹、,流行-粤语流行、,抒情、,粤语,128,
现代爱情故事,许秋怡、张智霖、,流行-粤语流行、,抒情、爱情、苦情、KTV、,粤语,106,
谁伴我闯荡,Beyond、,摇滚-流行摇滚、,热血、抒情、动感、悲伤、平静、抑郁、爱情、放松、憧憬、孤独、KTV、旅游、正直、洒脱、正能量、友情、遗憾、,粤语,67,
伤心太平洋,任贤齐、,原声带-电视剧原声、流行-华语流行、,热血、动感、悲伤、KTV、,国语,74,
女人的选择,姜育恒、,流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、酒吧、,国语,63,
九佰九拾九朵玫瑰,邰正宵、,流行-华语流行、,抒情、悲伤、KTV、,国语,70,
美丽的神话,孙楠、韩红、,流行-华语流行、,抒情、悲伤、爱情、思念、婚礼、,国语,65,
披着羊皮的狼,谭咏麟、,流行-华语流行、,抒情、悲伤、爱情、憧憬、孤独、KTV、,国语,90,
只因你伤心,巫启贤、,原声带-电影原声、流行-粤语流行、,抒情、KTV、,粤语,60,
惜别的海岸(修复版),龙飘飘、,流行-华语流行、,动感、爱情、浪漫、KTV、,国语,89,
一壶老酒,陆树铭、,流行-华语流行、,热血、抒情、动感、悲伤、,国语,118,
需要人陪,王力宏、,流行-华语流行、,抒情、悲伤、爱情、苦情、放松、孤独、KTV、酒吧、,国语,81,
谁可改变,谭咏麟、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、孤独、KTV、,粤语,81,
等待,韩磊、,原声带-电视剧原声、流行-华语流行、,悲伤、爱情、苦情、孤独、正能量、大气、,国语,119,
遥远的她 (Live),张学友、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,69,
真情流露,张学友、,流行-粤语流行、,抒情、,粤语,63,
卓玛,亚东、,中国音乐-民族歌曲、,抒情、广场舞、KTV、,国语,116,
今夜情为证,谭咏麟、,流行-粤语流行、,抒情、KTV、,粤语,61,
Sugar,Maroon 5、,流行-欧美流行、,抒情、动感、快乐、爱情、思念、浪漫、活力、放松、KTV、婚礼、酒吧、轻快、正能量、极限运动、有氧、家务、,英语,120,
忘了你忘了我,王杰、,原声带-电影原声、流行-华语流行、,抒情、悲伤、爱情、浪漫、KTV、,国语,120,
時の流れに身をまかせ,邓丽君、,流行、,抒情、,日语,72,
夕阳醉了,张学友、,流行-粤语流行、,爱情、浪漫、放松、KTV、,粤语,104,
梦醒时分,杨钰莹、,流行-华语流行、,抒情、可爱、快乐、KTV、,国语,133,
晚秋,黄凯芹、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,82,
激情,林忆莲、,原声带-电影原声、流行、,抒情、,粤语,98,
痴心换情深,周慧敏、,流行-粤语流行、,抒情、悲伤、爱情、孤独、KTV、,粤语,113,
谢谢你的爱,刘德华、,流行-华语流行、,抒情、悲伤、,国语,65,
冰冻的女人 (原曲),Various Artists、,流行、,动感、快乐、活力、,英语,120,
容易受伤的女人(粤),王菲、,流行-粤语流行、,抒情、KTV、,粤语,66,
让一切随风,钟镇涛、,流行、,抒情、悲伤、放松、KTV、,粤语,132,
自作多情,周慧敏、,流行-粤语流行、,抒情、爱情、苦情、放松、KTV、酒吧、舞蹈、,粤语,120,
想你,张国荣、,流行-粤语流行、,抒情、爱情、浪漫、KTV、,粤语,69,
浪子的心情,叶启田、,,KTV、放松、,闽南语,161,
回头太难,张学友、,流行-华语流行、,抒情、悲伤、KTV、,国语,91,
雨中的恋人们,黄凯芹、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,64,
一千个愿意,郑嘉颖、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、KTV、,粤语,113,
浮沉的兄弟,戎祥、,流行-闽南语流行、,抒情、动感、爱情、搞笑、,闽南语,84,
相逢在雨中,黎明、,流行-粤语流行、,抒情、可爱、快乐、爱情、浪漫、KTV、,粤语,83,
暴风一族,张国荣、,流行-粤语流行、,热血、动感、KTV、,粤语,125,
夜未央,谭咏麟、,流行-华语流行、,抒情、,国语,110,
爱情恰恰,陈小云、,流行、中国音乐-时代曲、,可爱、快乐、爱情、浪漫、KTV、,闽南语,122,
天才与白痴,许冠杰、,流行、,热血、动感、快乐、KTV、,粤语,126,
情未了,周慧敏、黄凯芹、,流行-粤语流行、,抒情、,粤语,67,
忘记我还是忘记他,迪克牛仔、,流行、,抒情、悲伤、思念、KTV、,国语,59,
三万英尺,迪克牛仔、,流行-华语流行、,热血、抒情、动感、,国语,95,
往事只能回味,金志文、,原声带-综艺原声、流行-华语流行、,抒情、放松、KTV、正能量、大气、,国语,96,
滚滚红尘,罗大佑、陈淑桦、,原声带-电影原声、,抒情、悲伤、爱情、苦情、KTV、,国语,86,
分手总要在雨天,张学友、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,92,
广岛之恋,莫文蔚、张洪量、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,78,
红日,李克勤、,原声带-电视剧原声、流行-华语流行、,KTV、动感、热血、,粤语,119,
恋曲1990,罗大佑、,原声带-电视剧原声、,爱情、苦情、,国语,112,
山丘,李宗盛、,流行-华语流行、,抒情、悲伤、KTV、正能量、,国语,70,
光阴的故事,罗大佑、,流行-华语流行、,放松、KTV、,国语,175,
梦醒时分,迪克牛仔、,摇滚、,热血、动感、悲伤、KTV、酒吧、,国语,135,
我不是爱过就算的人,苏永康、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,109,
我为你伤心,苏永康、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,122,
情人知己(Live),叶蒨文、,流行、,抒情、悲伤、KTV、,粤语,64,
真的爱你(Live),Beyond、,摇滚-流行摇滚、,热血、抒情、动感、爱情、KTV、,粤语,78,
咖啡,张学友、,流行-华语流行、,,国语,114,
世间始终你好,莫文蔚、郑少秋、,原声带-电影原声、流行-粤语流行、,热血、抒情、动感、KTV、婚礼、,粤语,137,
假如让你吻下去,林忆莲、,流行、,抒情、悲伤、苦情、放松、KTV、,粤语,115,
当你老了,莫文蔚、,流行-华语流行、,抒情、悲伤、爱情、婚礼、,国语,95,
终身美丽,郑秀文、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、,粤语,70,
追,张国荣、,流行-粤语流行、,抒情、,粤语,95,
缘份,张国荣、梅艳芳、,流行、,,华语,,
红茶馆,陈慧娴、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、KTV、,粤语,69,
Hotel California (2013 Remaster),Eagles、,摇滚-南方摇滚、,抒情、紧张、爱情、慵懒、放松、神秘、KTV、酒吧、旅游、极限运动、,英语,73,
似水流年,梅艳芳、,流行-粤语流行、,抒情、KTV、冥想、,粤语,,
再见,张震岳、,流行-华语流行、,热血、动感、爱情、放松、KTV、,国语,61,
You Raise Me Up,Secret Garden、,流行-欧美流行、,抒情、,英语,117,
Hey Jude,The Beatles、,,正能量、,英语,73,
暗香,沙宝亮、,,热血、抒情、动感、悲伤、KTV、,华语,,
最后一次,薛晓枫、,流行-华语流行、,悲伤、KTV、,国语,88,
我的心太乱,周传雄、,流行-华语流行、,悲伤、爱情、孤独、,国语,110,
心淡,容祖儿、,流行-粤语流行、,抒情、KTV、,粤语,125,
半梦半醒之间,谭咏麟、,流行-华语流行、流行-粤语流行、,抒情、悲伤、爱情、苦情、KTV、遗憾、感人、,国语,103,
男人的好,张宇、,流行-华语流行、,抒情、悲伤、,国语,65,
再见亦是泪,谭咏麟、,流行-粤语流行、,抒情、悲伤、,粤语,62,
趁早,张惠妹、,流行-华语流行、,,国语,109,
如果你也听说,张惠妹、,流行-华语流行、,抒情、,国语,116,
说谎的爱人,王杰、,流行-粤语流行、,抒情、悲伤、,粤语,73,
我最亲爱的,张惠妹、,流行、,爱情、,国语,71,
谁明浪子心,王杰、,原声带-电视剧原声、流行-粤语流行、,抒情、悲伤、,粤语,71,
浪人情歌,伍佰 & China Blue、,摇滚-流行摇滚、,抒情、悲伤、爱情、思念、浪漫、苦情、放松、KTV、酒吧、,国语,70,
恋上一个人,游鸿明、,流行-华语流行、,抒情、悲伤、KTV、,国语,138,
爱我的人和我爱的人,游鸿明、,流行-华语流行、,抒情、悲伤、KTV、,国语,62,
相爱很难,张学友、梅艳芳、,流行-粤语流行、,抒情、悲伤、爱情、苦情、KTV、,粤语,72,
挪威的森林,伍佰 & China Blue、,原声带-动画片原声、流行-华语流行、,热血、抒情、动感、爱情、,国语,68,
你把我灌醉,黄大炜、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,59,
烟火,吴奇隆、,原声带-电影原声、流行-华语流行、,KTV、,国语,108,
沉默是金,张国荣、,流行-粤语流行、,抒情、爱情、浪漫、KTV、,粤语,83,
我,张国荣、,流行-华语流行、,抒情、爱情、KTV、,国语,87,
怪你过份美丽,张国荣、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,84,
城里的月光(Live),许美静、,流行、,抒情、悲伤、KTV、,华语,,
倩女幽魂,张国荣、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、KTV、,华语,117,
枕头,张国荣、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,68,
心跳呼吸正常,张国荣、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,60,
睡在我上铺的兄弟,老狼、,民谣-华语民谣、,抒情、悲伤、思念、孤独、KTV、,国语,91,
张三的歌,齐秦、,流行-华语流行、,抒情、KTV、旅游、,国语,71,
爱的初体验,张震岳、,流行-华语流行、,热血、动感、爱情、旅游、正能量、极限运动、,国语,123,
Casablanca,Bertie Higgins、,流行-欧美流行、,慵懒、放松、KTV、,英语,127,
淹没,张学友、,原声带-电影原声、流行-华语流行、,抒情、爱情、思念、KTV、,国语,77,
少女的祈祷(Live),杨千嬅、,流行-粤语流行、,抒情、悲伤、爱情、KTV、酒吧、,粤语,116,
鹿港小镇,罗大佑、,摇滚-民谣摇滚、,热血、动感、KTV、,国语,88,
斯德哥尔摩情人,陈奕迅、,流行-粤语流行、,抒情、悲伤、思念、,粤语,143,
October & April,The Rasmus、Anette Olzon、,摇滚、,抒情、悲伤、爱情、放松、KTV、,英语,65,
少女的祈祷,尤大淳、,,可爱、快乐、放松、,纯音乐,103,
用心良苦,梅艳芳、,,抒情、悲伤、KTV、,国语,64,
似是故人来(Live),梅艳芳、,流行、,抒情、悲伤、KTV、,粤语,115,
一生爱你千百回,梅艳芳、,流行-华语流行、,抒情、KTV、,国语,117,
天涯歌女,汤唯、,流行、,,国语,125,
愿长夜里有人陪你说话,鹿先森乐队、,另类/独立、,热血、抒情、动感、悲伤、苦情、放松、孤独、酒吧、,国语,139,
一剪梅,费玉清、,流行-华语流行、,抒情、悲伤、爱情、浪漫、KTV、,国语,70,
万里长城,费玉清、,原声带-动画片原声、流行、,热血、抒情、动感、,国语,122,
送你一把泥土,费玉清、,流行、,,华语,,
老王卖瓜,费玉清、,流行、,,华语,,
我在静静等你,费玉清、,流行、,,华语,,
一场游戏,费玉清、,流行、,幸福、快乐、,国语,,
分离,费玉清、,流行、,,华语,,
谁没苦情,费玉清、,流行、,,华语,,
离别的月台票,费玉清、,流行、,动感、爱情、浪漫、KTV、,闽南语,,
男性苦恋,费玉清、,流行、,,华语,,
桃花江,费玉清、,流行、,动感、爱情、浪漫、KTV、,华语,76,
莫言醉,费玉清、,流行、,,华语,,
远行,费玉清、,流行、,,华语,,
三年,费玉清、,流行、,,华语,,
不能不看你,费玉清、,流行、,,国语,,
昨夜你对我一笑,费玉清、,流行、,,华语,,
晚安曲,费玉清、,流行、,,华语,,
为何你爱着别人,费玉清、,流行、,,华语,,
新郎与新娘,费玉清、邓妙华、,流行-华语流行、,,华语,,
不是闪避你,费玉清、,流行、,,华语,,
夜来香,费玉清、,流行、,,国语,,
船歌,费玉清、,流行、,,华语,,
又见柳叶青,费玉清、,流行、,热血、抒情、动感、悲伤、KTV、,国语,,
凯旋,费玉清、,流行、,抒情、悲伤、KTV、,国语,,
太阳,费玉清、,流行、,,国语,,
分手的午后,费玉清、,流行、,动感、放松、KTV、,华语,,
妹妹松开我的手,费玉清、,流行、,,华语,,
甲人做伙,费玉清、,流行、,,华语,,
翠湖点点寒,费玉清、,流行、,,华语,,
明日之歌,费玉清、,流行、,,国语,,
故乡的女孩,费玉清、,流行、,,华语,,
三个梦,费玉清、,流行、,抒情、放松、KTV、,华语,,
山歌姻缘,费玉清、,流行、,,国语,,
狼烟,费玉清、,流行、,抒情、悲伤、,国语,,
应郎,费玉清、,流行、,,华语,,
你是我的人,费玉清、,流行、,,华语,,
最后的火车站,费玉清、,流行、,,华语,,
自由自在,凤凰传奇、,慢摇DJ-慢摇、流行-华语流行、,热血、,国语,127,
启程 (粤语版) 原唱,伍珂玥、,流行-粤语流行、,抒情、快乐、轻快、友情、,粤语,116,
何日君再来(中文),邓丽君、,世界音乐-日本传统与特色、流行-日本流行、,KTV、抒情、悲伤、,华语,92,
痴心换情深,周慧敏、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、苦情、孤独、KTV、,粤语,113,
恋爱达人,罗志祥、elephant DEE 徐熙娣、,流行-华语流行、,甜蜜、抒情、幸福、可爱、快乐、爱情、婚礼、,国语,97,《恋爱达人》是罗志祥与小S合唱的一首歌。这首歌用恋爱中的男女在夜店中的生活场景，表现出男女双方在恋爱时的关系。歌词中表现的是恋爱双方在这场爱情游戏中你争我斗的的快感，但其实，我们都不是恋爱中的专家，爱情需要认真的态度和诚挚的情感付出。
只是太爱你,张敬轩、,流行-华语流行、,抒情、悲伤、孤独、,华语,63,
可可托海的牧羊人,王琪、,,夜店、抒情、KTV、悲伤、,华语,,
孤雏,AGA、,流行-粤语流行、,抒情、悲伤、孤独、,华语,78,
犯错,斯琴高丽、顾峰、,流行-华语流行、,抒情、幸福、悲伤、快乐、KTV、,国语,,
冬天里的一把火,费翔、,流行、,KTV、动感、热血、,华语,129,
爱情鸟,林依轮、,流行、,动感、快乐、放松、,国语,109,
全是爱,凤凰传奇、,流行、嘻哈说唱、,动感、活力、,国语,92,
新不了情,萧敬腾、,流行-华语流行、,抒情、悲伤、,国语,67,
套马杆,乌兰图雅、,流行-华语流行、,热血、动感、KTV、,国语,,
两只蝴蝶,庞龙、,流行-华语流行、,抒情、动感、KTV、,国语,95,
爱我的人和我爱的人,迪克牛仔、,摇滚-流行摇滚、,抒情、,国语,65,
求佛,誓言、,流行-华语流行、,抒情、悲伤、KTV、,国语,115,
香水有毒,胡杨林、,流行-华语流行、,抒情、放松、,国语,100,
伍佰的歌,王朝1982、,流行、,热血、抒情、动感、活力、,国语,84,
让我欢喜让我忧,浮笙、,流行、,热血、抒情、动感、悲伤、爱情、放松、酒吧、,国语,113,
完美生活,许巍、,摇滚-民谣摇滚、流行-华语流行、,热血、抒情、动感、放松、KTV、,国语,88,
一分一寸,阿YueYue、,流行-华语流行、,抒情、,国语,65,
风雨无阻,周华健、,流行-华语流行、,抒情、悲伤、,国语,115,
漂洋过海来看你,小阿枫、,流行-华语流行、,抒情、悲伤、爱情、孤独、,国语,58,
人生如歌,海来阿木、小阿枫、,,放松、热血、动感、,国语,,
女儿情 (正式版),小阿枫、,流行-华语流行、,抒情、悲伤、,国语,,
千年泪,Tank、,国风-国风流行、,,国语,125,
泪桥,伍佰、,流行-华语流行、,抒情、悲伤、孤独、酒吧、,国语,69,
晚风,伍佰、,原声带-电视剧原声、,抒情、悲伤、放松、,国语,63,
浪人情歌,伍佰、,流行、,浪漫、爱情、抒情、KTV、,国语,70,
与你到永久,伍佰、,摇滚-流行摇滚、,抒情、放松、,国语,65,
被动(Live),伍佰 & China Blue、,摇滚-流行摇滚、,热血、抒情、动感、爱情、散步、,国语,68,
梦醒时分,伍佰 & China Blue、,摇滚-流行摇滚、,热血、抒情、动感、悲伤、爱情、孤独、KTV、酒吧、旅游、,国语,131,
喀仁噶尔胡杨,刀郎、,流行-华语流行、,抒情、悲伤、,国语,107,
半点心,草蜢、,流行-粤语流行、,抒情、可爱、快乐、爱情、放松、KTV、,粤语,122,
雨中的恋人们,黄凯芹、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、KTV、,粤语,64,
微风细雨,邓丽君、,摇滚-流行摇滚、流行-华语流行、,放松、抒情、,华语,53,
微风细雨 (Live),王菲、,流行-华语流行、,抒情、,国语,102,
哭砂,黄莺莺、,流行-华语流行、,抒情、悲伤、慵懒、放松、KTV、,国语,152,
不想再见面,吴婉芳、,流行-粤语流行、,抒情、动感、爱情、浪漫、放松、KTV、,粤语,110,
难得有情人,关淑怡、,原声带-电视剧原声、流行-粤语流行、,甜蜜、抒情、幸福、悲伤、可爱、快乐、爱情、浪漫、苦情、放松、治愈、KTV、,粤语,96,
让一切随风,钟镇涛、,流行-粤语流行、,抒情、悲伤、放松、KTV、,粤语,65,
爱的代价,李宗盛、,流行-华语流行、,抒情、悲伤、KTV、,国语,117,
飘雪,陈慧娴、,流行-粤语流行、,放松、KTV、,粤语,72,
2002年的第一场雪,刀郎、,流行-华语流行、,抒情、动感、悲伤、活力、KTV、旅游、有氧、家务、,国语,99,
驼铃,刀郎、,流行-华语流行、,热血、动感、KTV、,国语,90,
温暖,许巍、,摇滚-民谣摇滚、流行、,抒情、动感、放松、酒吧、,国语,91,
阿衣莫,阿吉太组合、,流行-华语流行、,抒情、动感、悲伤、快乐、爱情、思念、苦情、放松、治愈、轻快、正能量、极限运动、,国语,107,
西海情歌,刀郎、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、孤独、酒吧、旅游、洒脱、正能量、大气、遗憾、感人、,国语,76,
再见二丁目,杨千嬅、,流行-粤语流行、,,粤语,72,
你飞到城市另一边,好妹妹、,原声带-电视剧原声、民谣-华语民谣、,抒情、苦情、爱情、快乐、孤独、悲伤、旅游、KTV、放松、遗憾、洒脱、感人、幸福、清新、治愈、憧憬、,国语,119,
男人海洋,周传雄、,流行-华语流行、,抒情、悲伤、孤独、KTV、,国语,63,
记事本,陈慧琳、,流行-华语流行、,抒情、悲伤、孤独、KTV、,华语,84,
出卖,周传雄、,流行-华语流行、,抒情、,华语,113,
记事本,周传雄、,原声带-动画片原声、流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、,国语,81,
青花,周传雄、,流行-华语流行、,抒情、悲伤、放松、KTV、,国语,76,
敢爱敢做,林子祥、,流行-粤语流行、,热血、动感、爱情、浪漫、KTV、正能量、,粤语,98,
最熟悉的陌生人,萧亚轩、,流行-华语流行、,爱情、浪漫、KTV、,华语,60,
笑看风云,郑少秋、,原声带、,抒情、爱情、浪漫、,粤语,120,
像梦一样自由,汪峰、,,热血、动感、,国语,,
我爱你中国,汪峰、,,热血、动感、,国语,65,
飞得更高,汪峰、,摇滚、,热血、抒情、动感、KTV、正能量、大气、,国语,86,
北京北京,汪峰、,摇滚-流行摇滚、原声带-电视剧原声、,抒情、,国语,66,
春天里,汪峰、,摇滚、,KTV、正能量、热血、动感、抒情、,国语,179,
天涯,爱乐团王超、,流行-华语流行、,热血、动感、悲伤、极限运动、,国语,117,
上了年纪的男人,大壮、,流行-华语流行、,抒情、悲伤、思念、,国语,60,
月亮之上,凤凰传奇、,流行、,动感、放松、,国语,96,
最炫民族风,凤凰传奇、,流行-华语流行、,动感、快乐、活力、,国语,127,
荷塘月色,凤凰传奇、,流行、,可爱、快乐、放松、,国语,,
别知己,海来阿木、阿呷拉古、曲比阿且、,,抒情、放松、,国语,61,
点歌的人,海来阿木、,,抒情、放松、,国语,,
不过人间,海来阿木、,,夜店、抒情、,国语,,
梅香如故,毛不易、周深、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、KTV、,国语,92,
海底（Live）,凤凰传奇、,原声带-综艺原声、流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、治愈、孤独、酒吧、,国语,123,
富士山下,陈奕迅、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、KTV、,粤语,100,
春夏秋冬,张国荣、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,135,
说爱你,蔡依林、,流行-华语流行、,动感、活力、,华语,102,
痴心绝对,李圣杰、,流行、,抒情、爱情、思念、苦情、KTV、,国语,102,
最近比较烦,周华健、品冠、李宗盛、,流行-华语流行、,动感、,华语,,
爱如潮水,张信哲、,流行-华语流行、,抒情、悲伤、KTV、,国语,66,
丁香花,唐磊、,流行-华语流行、,抒情、悲伤、爱情、思念、KTV、旅游、,国语,102,
精忠报国,屠洪刚、,原声带-电视剧原声、流行-华语流行、,热血、动感、,国语,97,
