歌名,歌手,曲风,推荐标签,语种,BPM,乐评
可惜我是水瓶座,杨千嬅、,流行-粤语流行、,抒情、,粤语,84,《可惜我是水瓶座》把共鸣式的唱腔发挥到极至，这也是属于千嬅自己独特的风格.该曲是属于略带忧伤情调的柔美歌曲，虽然不需要太高的技巧，却需要杨千嬅那种不是特别亮丽和清澈，却听起来觉得心灵很贴近的邻家女孩声线来演绎，让人很快的沉浸到歌曲的氛围中.
无条件 (Live),杨千嬅、,原声带-综艺原声、流行-粤语流行、,抒情、悲伤、爱情、思念、浪漫、KTV、,粤语,65,
胆小鬼,梁咏琪、,流行-华语流行、,抒情、放松、,国语,114,《胆小鬼》这首歌主要表达了两个彼此有好感的人都清楚知道彼此的情感，但却没有勇气捅破那一层有着距离的窗户纸，即使是来自于男生的暗示说女生“胆小鬼”，但女生戒备心太强又充满胆怯，内心有着非常矛盾的情感与斗争。
灰姑娘,梁咏琪、,流行-粤语流行、,抒情、悲伤、思念、,粤语,73,本来这是一首很需要力量，很需要爆发的歌。但她唱得很自我，很温柔细腻，没有任何的歇斯底里，她就是个公主，高贵，矜持，却外软内强，真的没有眼泪，却字字坚决。那些年的港乐，唱的都是自己。
忽然之间,莫文蔚、,流行-华语流行、,抒情、,国语,69,这是一首感情细腻、耐听的作品，其中三段吉他的独奏，勾起大家浓浓的情感。吉他伴奏之下，莫文蔚的歌声异常质朴。歌词借由第一人称直白地道出了歌者在天昏地暗中对情感的珍惜与怀念，显得尤为真挚感人。
谁明浪子心,王杰、,流行-粤语流行、,抒情、,粤语,71,
流年,王菲、,流行-华语流行、,抒情、,国语,112,
冷雨夜,Beyond、,流行-粤语流行、,抒情、悲伤、爱情、思念、放松、KTV、遗憾、,粤语,86,每次听都会想到那个淅淅沥沥地下着小雨的清晨，伴随着这个旋律，车开着，渐渐远离生活了十八年的南方小城，踏上了去往两千多公里外的北京求学的旅途……车继续开着，天慢慢亮起来，离家的愁绪、对未来的期冀交织在这首歌里，复杂的情绪藏在眼眶打转的眼泪里。不论如何都愿你我奔赴美好的未来！
人来人往,陈奕迅、,流行-粤语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、,粤语,74,情感表达满分，歌词表现力max，搭配林夕的医生是不同于搭配黄伟文的存在，而是一个浅唱深吟的说故事的人，该曲最后一句是我最喜爱的一句，只听医生的声音压的无限低，然后就渺渺不知所踪，一首歌就如此结束于尾声音乐中。
我愿意,王菲、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、KTV、婚礼、酒吧、,国语,79,
分分钟需要你,林忆莲、,流行-粤语流行、,抒情、可爱、快乐、爱情、放松、愤怒、KTV、婚礼、,粤语,110,声音好甜，听着就像和初恋漫步在小道上，轻盈欢快。
想和你去吹吹风,张学友、,流行-华语流行、,抒情、悲伤、KTV、,国语,63,
匆匆那年,王菲、,原声带-电影原声、流行-华语流行、,抒情、,国语,128,这歌的质地是明明是娓娓道来，却从一开头就颇有几分急促，也许恰是用诉说的急促来烘托似水流年的匆匆来去吧。菲就这样似是喃喃细语，似是低吟浅唱，听者不知不觉已陷入或歌曲勾勒的画面或自身回忆，此音绵绵，不动声色的淹没，无力抵抗。
约定,王菲、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、孤独、婚礼、,粤语,79,前奏中淅沥的雨声，悠然的钟声，奠定了这一曲随心所往的曲调，加上王菲空灵的声音和独一无二的风格。整首歌哀而不伤，处处有忧伤的感觉，却处处演绎出内心深处的温暖，或放手或思念，或释怀或坚守。正如歌词中的街灯，昏黄有感伤有寂寞，但也同样是温暖是归宿。
我是一只鱼,任贤齐、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、,国语,94,旋律一起，就带我回到青涩的高中时代，随身听发出嘶哑的歌声，夹带着水房脸盆的摔打声和即将迟到匆忙的跑步声，还有大家一起随着音乐旋律跟唱的嘶嚎声，那是一种释放，是一种自信，是一种无所畏惧，这就是那个高一寝室的早晨，还有那明媚的阳光陪着我！
静止,花儿乐队、,朋克-流行朋克、,热血、动感、悲伤、抑郁、快乐、爱情、苦情、放松、治愈、孤独、轻快、正能量、,国语,129,这首歌让我仿佛见到90年代的味道，那时最好的洗发水是飘柔，一种混杂着汗水的少年味道，迷惘而渴望未来，踯躅而幻想欲望。在冯唐的万物生长里读到类似的味道。
雨中的恋人们,黄凯芹、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,64,浪漫优雅旋律，深情磁性嗓音，将雨中恋人爱恋甜美百态演绎的淋漓尽致。
容易受伤的女人,王菲、,流行-粤语流行、,抒情、悲伤、,粤语,66,王菲唱情歌，大多以冷眼打量，冷语出之，属于情歌中凤毛麟角的现实派，这一点很类似亦舒，两者通彻狡狯之余，都透出一股肃杀气、悲凉气。王菲的嗓音其实偏窄，但细节感极好，多数歌曲处理得玲珑微妙，很耐咀嚼但话又说回来，过多雕琢，总嫌格局不大，缺乏了一种直抒胸臆，一以贯之的通透豁亮。
灰色轨迹,Beyond、,摇滚-流行摇滚、,爱情、浪漫、,粤语,72,早期的Beyond无疑更多是接受的来自硬摇滚、重金属和艺术摇滚的影响力，黄贯中等人组成的分支乐队高速啤机就是妥妥的金属范儿；而在Beyond的首张专辑中我个人最喜欢的一首歌《Long Way Without Friends》中可以轻易听出早年的黄家驹深受大卫·鲍伊的影响。
谁伴我闯荡,Beyond、,摇滚-流行摇滚、,热血、抒情、动感、悲伤、平静、抑郁、爱情、放松、憧憬、孤独、KTV、旅游、正直、洒脱、正能量、友情、遗憾、,粤语,67,《谁伴我闯荡》是中国香港殿堂级摇滚乐队Beyond的一首音乐作品，它收录在Beyond于1991年发行的专辑《犹豫》内，其国语版名为《十字路口》。该作品的词作者为刘卓辉，曲作者为黄家驹。这也是Beyond自传式电影《莫欺少年穷》的插曲之一，这是Beyond为数不多的专为电影创作作品，是一首表达对未来感到迷惘
爱，很简单,陶喆、,流行-华语流行、,抒情、悲伤、KTV、,国语,68,最深情的告白，不去理会后段的快节奏。喜欢这样娓娓道来、循序渐进的表达。这首歌的感觉温暖，深情，长情。个中感情，只有当事人最懂，最了解，直中人心的一首歌。
傻女,陈慧娴、,流行-粤语流行、,抒情、悲伤、放松、KTV、,粤语,63,
혜화동,动物园、,流行-韩国抒情歌曲、,抒情、思念、放松、婚礼、,韩语,106,
걱정말아요 그대,全仁权、,摇滚-韩国摇滚、,热血、抒情、动感、幸福、悲伤、快乐、活力、孤独、正能量、,韩语,64,
Last Dance,伍佰 & China Blue、,摇滚-流行摇滚、,热血、抒情、动感、幸福、悲伤、快乐、爱情、思念、浪漫、苦情、放松、治愈、孤独、KTV、酒吧、,国语,75,明显的鼓点，沙哑的嗓音，听不出翘舌的咬字，想到这首歌应该是出现在某个刚放过快歌的舞池，人们心跳尚未平复，又和舞伴踩着鼓点达到默契。仿佛又应该是学生时代那个古早冰店的老板循环的歌，组成无数个李子维的回忆。
Don't Break My Heart,黑豹乐队、,摇滚、,热血、抒情、动感、悲伤、爱情、浪漫、放松、孤独、正能量、,国语,100,
情人,Beyond、,摇滚-流行摇滚、流行-粤语流行、,抒情、悲伤、,粤语,71,由横笛吹出如泣如诉的前奏和尾奏。尾奏以横笛音和民谣吉他音为主，横笛使歌曲开头的主题重现，拔弦吉他声马上与横笛声缠绵在一起，人声在一边轻柔的应和，我们看到一个柔情的世界——女性和男性都能体会的美妙的挚爱之情。这尾奏将情人间那份恋恋不舍之情通过一刚一柔两种音色相和演绎，唏嘘不已。
油尖旺金毛玲,树莉莉 Serrini、,流行-粤语流行、,抒情、悲伤、梦幻、爱情、浪漫、放松、孤独、,粤语,71,
笑忘书,王菲、,流行-华语流行、,抒情、悲伤、孤独、,国语,84,王菲的歌如其人总是有一种韵味让我沉迷，淡的像烟，缥缈像云。在这个过于喧哗的世界，能听到真是心生欢喜，能够无所求地徜徉，真真心生自由。
开到荼蘼,王菲、,摇滚-迷幻摇滚、,动感、紧张、爱情、活力、神秘、,国语,133,
Li-Zhen's Dialogue,张曼玉、,原声带-电影原声、,悲伤、,粤语,71,
Mo-Wan's Dialogue,梁朝伟、,原声带-电影原声、,抒情、动感、悲伤、,粤语,104,
人间,王菲、,流行-华语流行、,抒情、悲伤、KTV、,国语,65,
小宇,张震岳、,流行-华语流行、,甜蜜、抒情、悲伤、可爱、快乐、爱情、思念、苦情、放松、婚礼、旅游、,国语,90,
暗涌,王菲、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,60,娓娓道来的歌声，如泉水叮咚的钢琴节奏，歌调忽高忽低似心潮暗涌，诉说悲伤的爱情故事。
暧昧,王菲、,流行-粤语流行、,抒情、悲伤、爱情、思念、浪漫、苦情、孤独、KTV、,粤语,103,旋律响起，就把我带到了冬天的威海，下过雪的夜天寒地冻，海风吹的直打寒颤，望向天空，空灵的感觉犹如王菲的歌声
三万英尺,迪克牛仔、,摇滚-流行摇滚、,热血、抒情、动感、悲伤、爱情、思念、苦情、酒吧、,国语,63,
相爱很难,梅艳芳、张学友、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、苦情、KTV、散步、洒脱、正能量、大气、,粤语,72,这首歌是我心中最经典的粤语对唱，作曲上乘，词作仅百字却将这生的爱中的患得患失，不爱的无奈渴求写尽，原以为爱情里的矫情无病呻吟，却突然发现其实爱与不爱是人生一个无解的难题，怎样在世才算恰如其分，恰到好处?合唱里两把交织的声音，key与断句咬字如此贴合交融是再难寻。这歌真是人间佳品。
朋友,谭咏麟、,原声带-电影原声、流行-粤语流行、,抒情、放松、KTV、酒吧、,粤语,109,听谭咏麟的歌总有一种在寒冷初起之时的香港街头，苍桑疲惫地找寻光明与友谊；执着前行去遇见朋友和温暖的期盼之情！但经历风雨后又一定能迎来灿烂阳光！
等你等到我心痛,张学友、,流行-粤语流行、,抒情、,华语,63,听老歌的味道更浓就在于，歌曲里带着太多的回忆和思考，歌曲真正的成为了情感的载体，无论是词曲本身还是旋律代表的年代，就像一组组老照片，你会如数家珍，看着欢笑或者是落泪，然而，这就是我们走过的真实的路
还是觉得你最好,张学友、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、苦情、KTV、,华语,86,听这首歌仿佛听Jacky娓娓道来一个人的爱情，爱人不在身边的遗憾以及对爱的执着，不急不躁静待心花只为一人盛开。很温柔的一首歌
爱多一次痛多一次,谭咏麟、,原声带-电视剧原声、流行-粤语流行、,抒情、悲伤、KTV、,粤语,71,
路口,张震岳、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、酒吧、,国语,73,吉他切换和弦时的滑音意外地好听，和鼓点的节奏交融，就像番茄炒蛋一样，两者组合可以变成单选或者多选套餐。
被动(Live),伍佰 & China Blue、,摇滚-流行摇滚、,热血、抒情、动感、爱情、散步、,国语,68,苏慧伦唱的时候就觉得很好听，听伍佰的仍然也是好听好心动。有些大浪淘沙的流行金曲真的很神奇，词很通俗，曲子也很通俗，唱得也蛮通俗，不会故作独特和高深，但是就是让人心动，心中涌动，是可以一边手摇荧光棒一边傻笑着大声跟唱，一边心里百般滋味起落沉浮。被动就是这样一首。
孤独的人是可耻的 (Live),张楚、,摇滚-流行摇滚、,孤独、悲伤、,国语,128,
再见杰克,痛仰乐队、,摇滚-独立摇滚、,热血、动感、悲伤、快乐、活力、孤独、旅游、轻快、有氧、家务、,国语,121,当吉他响起时，好似春雷炸响，惊起内心千层浪，全身毛孔都张开，贪婪的吮吸着这如同天籁一般，让人如痴如醉的前奏。
遥远的她,张学友、,流行-粤语流行、,抒情、悲伤、,粤语,76,《遥远的她》是一首曲风柔和，旋律凄美的情歌。歌曲用诉说故事的方式表达对女孩的思念，表达了作者坚贞不渝的爱情观。张学友演唱这首歌时的感情浓烈令人心痛。演绎这首歌时其高水准的持续颤音，听起来也有非常强的震撼力。
泪桥,伍佰 & China Blue、,流行-华语流行、,抒情、悲伤、思念、KTV、遗憾、,国语,70,
你快乐所以我快乐,王菲、,另类/独立-另类流行、,抒情、思念、放松、婚礼、,国语,110,
小鸟,鲍家街43号、,摇滚、,热血、抒情、动感、放松、,国语,67,
无地自容,黑豹乐队、,摇滚-硬摇滚、,热血、抒情、动感、悲伤、孤独、愤怒、KTV、正能量、激烈、,国语,119,一直很喜欢这首直抒胸臆的呐喊歌曲。摇滚不死，音乐不止。在很年轻的时候听这歌，总被窦唯响亮的嗓音吸引，也被MV中黑豹酷酷的气质，一眼洞穿世事的霸气折服。其实今天再认真听这歌，深深明白表面的洒脱，衬托出残酷的现实。信仰的缺失，没有气力去追问沉睡的本真。这是一个时代的烙印。
亲密爱人,王若琳、,爵士、,抒情、悲伤、爱情、思念、放松、KTV、咖啡厅、婚礼、,国语,69,这首歌感觉在一个昏暗舞台上聚光灯温暖的打在歌手身上，台下静静的聆听，有恋人在接吻，有人在依偎，有人随音乐缓缓摆着舞步，有人在黑暗中思绪万千，连时间都变成她歌声的律动，她享受此刻场景~
为你钟情(Live),张国荣、,流行-粤语流行、,甜蜜、抒情、爱情、浪漫、放松、KTV、婚礼、,华语,70,
恋曲1990(Live),纵贯线、,流行-华语流行、,动感、快乐、KTV、散步、,国语,116,
值得,迪克牛仔、,流行-华语流行、,抒情、爱情、苦情、KTV、,国语,107,
鬼迷心窍 (live),李宗盛、,流行-华语流行、,悲伤、,国语,116,
如风往事(Live),卢冠廷、李宗盛、,,抒情、悲伤、孤独、,粤语,117,
凭着爱+再回首(Live),卢冠廷、岑宁儿、李宗盛、,流行-华语流行、流行-粤语流行、,抒情、悲伤、慵懒、放松、KTV、,国语、粤语,95,
一生所爱(Live),卢冠廷、岑宁儿、,流行-粤语流行、,抒情、放松、KTV、酒吧、,粤语,105,
晚风,伍佰 & China Blue、,流行-华语流行、,悲伤、孤独、酒吧、遗憾、,国语,63,
有心人,张国荣、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,71,这首歌没有嘶声力竭，没有莫名其妙的转音。像温一壶酒，把往日点滴浓香倾入杯盏，仰头，入喉，暖了奔波与劳碌。
牵挂,伍佰、,流行、,动感、放松、,国语,,
你这样恨我,张国荣、,流行-粤语流行、,抒情、爱情、苦情、放松、治愈、KTV、,粤语,96,
每当变幻时,许冠英、,流行-粤语流行、流行-成⼈时代、,,粤语,78,
月半弯,张学友、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、放松、憧憬、治愈、KTV、,粤语,88,
离人,张学友、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、KTV、,国语,88,
一路上有你,张学友、,流行-华语流行、,抒情、幸福、悲伤、快乐、爱情、KTV、婚礼、酒吧、,国语,92,从曲到歌词再到意境都是“情路漫漫”的首选，星空阑珊，夜路漫漫，有爱人相伴，苦一点累一点也心甘。犹如情人耳语般的浅吟低唱、倾诉衷肠般的爱情宣言。
只想一生跟你走,张学友、,流行-粤语流行、,抒情、悲伤、,粤语,65,听老歌的味道更浓就在于，歌曲里带着太多的回忆和思考，歌曲真正的成为了情感的载体，无论是词曲本身还是旋律代表的年代，就像一组组老照片，你会如数家珍，看着欢笑或者是落泪，然而，这就是我们走过的真实的路
她来听我的演唱会,张学友、,流行-华语流行、,抒情、悲伤、,国语,124,这首歌的亮点在于选取了女人感情生活中4个朴实的画面，娓娓道来，动人而不油腻。每一段故事中，都是由心醉到心碎，把爱情的美好和真实的生活同时展现了出来，也更显得深刻。表明生活虽有遗憾之处，却也让人觉得美好和珍贵。
细味,Soler、,流行-粤语流行、,抒情、悲伤、爱情、苦情、散步、,粤语,74,
痴心愿记取,许冠英、,流行-粤语流行、,爱情、浪漫、,粤语,97,
忘记你我做不到,张学友、,流行-华语流行、,抒情、悲伤、,国语,61,
回头太难,张学友、,流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、,国语,91,《回头太难》是歌曲名，由乐坛黄金夫妻档张宇、十一郎为歌神张学友创作，收录于张学友1993年底推出的《祝福》专辑，是歌神的经典曲目之一；后来张宇翻唱了由自己创作的歌曲《回头太难》，并收录于其1994年发行的专辑《温故知新》。此外，也有电影《回头太难》。
把悲伤看透时,陈慧娴、,流行-粤语流行、,抒情、慵懒、放松、,粤语,64,
玻璃之情,张国荣、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,70,这首歌给我了震撼。有有情人之间的那种眷恋、痛苦、纠缠、不舍，低音部分撩人心弦，曲调高潮部分却又不失大气磅礴之势
人生何处不相逢,陈慧娴、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、苦情、孤独、KTV、旅游、遗憾、,粤语,120,这首曲似古典似现代，静静的听，仿佛在诉说与老朋友相见到离开时无奈的心情
夜机,陈慧娴、,流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,粤语,,陈慧娴真天后级声音，很清亮很干净，空灵又缈远，就像似有若无的一缕情丝，让人心内微微悸动却又难以捉摸。
至少还有你,林忆莲、,流行-华语流行、,抒情、KTV、,国语,62,《至少还有你》的歌词，写的是两个人相爱的感受。 歌曲低婉吟转，听来令人悲悲切切却又心旷神怡， 缠绵悱恻的歌声唱出了千回百转的爱情。 歌曲温暖而又细致，是一首预言歌，也是唱给生命中的另一条伏线；是聪明的选择， 也是一种相互信任的态度。
让一切随风,陈慧娴、,流行-粤语流行、,抒情、,粤语,66,
愿你决定,张国荣、,流行-粤语流行、,甜蜜、抒情、悲伤、爱情、浪漫、苦情、KTV、,粤语,65,
沉默是金,张国荣、,流行-粤语流行、,抒情、悲伤、快乐、爱情、思念、放松、KTV、旅游、正直、轻快、洒脱、正能量、大气、,粤语,83,这首歌词是阿Sam写的，曲是哥哥写的，两个人都独唱过这首歌。阿Sam版的嘈杂、温婉、脉脉含情，却不够震撼，哥哥版的深情、浑厚、铿锵有力，听着却伤感。最喜欢二人合唱的版本，干净、深情、铿锵有力、亦步亦趋，好像有说不尽的人生经验要交代给听的人，又在自我陶醉中无意流露着风情万种——美！
怪你过份美丽,张国荣、,流行-粤语流行、,抒情、悲伤、,粤语,84,张国荣是一个很聪明很有情商的人，他的歌可以温柔细腻就像一个“贤妻良母”的感觉听起来特别舒服，但是他也可以一秒变成那“不羁的浪子”让你变得躁动不安起来。
每天爱你多一些(Live),张学友、,,热血、抒情、动感、KTV、,粤语,95,
给自己的歌 (Live),纵贯线、,流行-华语流行、,抒情、悲伤、爱情、孤独、酒吧、,国语,141,
最佳损友,张学友、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,70,
味道 (live),张学友、,流行-华语流行、,抒情、悲伤、思念、KTV、,国语,88,
慢慢,张学友、,原声带-动画片原声、流行-华语流行、,抒情、悲伤、爱情、思念、苦情、酒吧、旅游、,国语,66,这首歌其实很难唱，如“寂寞的夜”要压着唱，但不是假音，尾音还得略带颤音，副歌部分也多为假音，并且附带那种悲伤欲绝的感情，歌的技巧和情感融洽的无与伦比
情书,张学友、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、旅游、,国语,102,我觉得，这首歌。像一个温柔的兄长看着历经爱情失败不能自拔的妹妹，犀利的分析，戳穿爱情所有看似美好的伪装，然后，还摸摸她的头，告诉她要放下过去，要睁开眼，要有勇气，然后，真爱来的时候才能抓住。其实不悲伤，因为，这是成长后的懂得。
风继续吹(Live),张国荣、,流行-粤语流行、,抒情、,粤语,68,这首歌曲源自为山口百惠于1980年演唱的日语版《再见的另一方》，作词作曲者分别是阿木燿子和宇崎竜童，编曲为萩田光雄。后来在1983年该歌重新由郑国江改歌词为《风继续吹》，由张国荣演唱并广为传唱。
风再起时,张国荣、,流行-粤语流行、,抒情、悲伤、,粤语,73,风再起时，哥哥最擅长的低音区域，声音很有磁性，旋律哀而不伤，歌词耐人寻味。
胭脂扣,张国荣、,原声带-电影原声、流行-粤语流行、,抒情、KTV、冥想、,粤语,72,
千千阙歌(Live),张国荣、,流行-粤语流行、,抒情、悲伤、,粤语,72,戴上耳机，临场感十足，如同张国荣的演唱会就在隔壁演奏，细细听来，似曾相识的旋律，仿佛飘逸在风中的家乡，又给人带来了力量，这力量是悲壮的，给人带来遐想，以及各种记忆交集出来的感情和责任感
李香兰,张学友、,流行-粤语流行、,抒情、悲伤、,粤语,77,历史的质感，沧桑的叙说，悲怆的呼喊层层交织，玉置浩二带着魔力的作曲，似杯酒渐浓，或我心真空，何以感震动。
当年情,张国荣、,原声带-电影原声、流行、,抒情、悲伤、放松、KTV、,粤语,79,
你最珍贵,张学友、高慧君、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、KTV、婚礼、,国语,89,《你最珍贵》这首歌有着歌神张学友一贯的情歌风采——深情，悲伤。整首歌曲调低沉中略带感伤，高亢中又带着沧桑，歌词全部用铺陈和叙述的方式，似回忆，似倾诉，把深情和刻骨铭心的爱情给听者表露出来，情歌经典之作。
飘雪,陈慧娴、,流行-粤语流行、,抒情、,粤语,71,歌词，旋律都是那么诗情画意！这音乐有致幻的效果，眼前仿佛看见了雪花飘落，万籁俱寂，美美的画面
明知故犯,张燊悦、余文乐、,流行、,抒情、,粤语,66,
合久必婚,陈苑淇、李克勤、,流行、,抒情、爱情、,粤语,110,
我的回忆不是我的,泳儿、海鸣威、,流行-华语流行、,抒情、KTV、,粤语,63,
唯独你是不可取替,郑秀文、许志安、,流行-粤语流行、,,粤语,,
爱的故事(上集),李逸朗、蒋雅文、,流行、,可爱、快乐、放松、,粤语,123,
目黑(合唱版),周国贤、薛凯琪、,流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,80,
奇洛李维斯回信(真的回信了),薛凯琪、郭富城、,流行-粤语流行、,,粤语,117,
"相爱很难 (电影""男人四十""歌曲)",张学友、梅艳芳、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、KTV、,华语,66,
情浓半生,张学友、汤宝如、,原声带-电视剧原声、流行、,抒情、动感、爱情、浪漫、KTV、,粤语,99,
一生所爱,卢冠廷、莫文蔚、,摇滚-软摇滚、流行-粤语流行、,抒情、悲伤、爱情、思念、苦情、放松、孤独、酒吧、旅游、,粤语,104,每次听到这首歌，仿若喧嚣尘世被隔离，有的只有独自一人的留恋与不舍，在心间徘徊久久不肯离去，炽烈、执着平缓而又安静的流淌。
红日,谭咏麟、李克勤、,流行、,抒情、快乐、KTV、正能量、,粤语,101,
情未了,周慧敏、黄凯芹、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,67,
都是你的错,郑中基、陈慧琳、,流行-粤语流行、,热血、动感、悲伤、爱情、苦情、孤独、KTV、遗憾、,粤语,68,这首歌，前奏一出来，就抓住了我的耳朵，听觉上很享受。声音一出来，也不突兀，莫名的搭，这首歌还是蛮苦楚的。但是又有一丝不同的味道。细细聆听，一首好歌。
死性不改,Boy'z、Twins、,流行-粤语流行、,抒情、幸福、悲伤、快乐、爱情、浪漫、苦情、孤独、KTV、酒吧、,粤语,95,
七年,方力申、邓丽欣、,流行-粤语流行、,抒情、KTV、,粤语,65,
我的最爱,方力申、邓丽欣、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,93,
明天以后,林峯、泳儿、,流行-粤语流行、,抒情、KTV、,粤语,127,看歌词会想到心淡、认错、爱与诚（“一生都会记得今晚”）等等带给过我无数感触的经典港乐。感谢永远有歌词将心事道破，有太多歌想唱给你听代替我诉说，然而已经没有机会了吧。曾与你共唱一首《再见》，已经足够。
十分.爱,方力申、邓丽欣、,流行-粤语流行、,抒情、悲伤、KTV、,粤语,73,
感激遇到你,胡杏儿、黄宗泽、,流行-粤语流行、,抒情、悲伤、爱情、苦情、孤独、KTV、婚礼、,粤语,93,
爱得太迟,古巨基、周慧敏、,流行-粤语流行、,悲伤、爱情、苦情、,粤语,116,
好好恋爱,邓丽欣、方力申、,流行-粤语流行、,抒情、悲伤、可爱、快乐、,粤语,133,发美丽的声线，字字玑珠的，进行曲式的节奏让人想到婚礼。
刻不容缓,容祖儿、李克勤、,流行、,抒情、悲伤、思念、KTV、,粤语,76,
相爱很难,张学友、梅艳芳、,流行-粤语流行、,抒情、悲伤、爱情、苦情、KTV、,粤语,72,
万千宠爱在一身,李克勤、周慧敏、,流行-粤语流行、,抒情、悲伤、爱情、浪漫、KTV、,粤语,85,
还有,王杰、林忆莲、,,抒情、悲伤、KTV、,粤语,94,
